Source,Target,Relation,Label
Ceryse_Hightower,The_Hand_of_the_King,SeenOrMentioned,Mentioned in
Edmyn_Tully,House_Tully_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Edmyn_Tully,The_Riverlands_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Tess,The_Old_Way,SeenOrMentioned,Mentioned in
Tristan_Mudd,The_Lord_Commanders,SeenOrMentioned,Mentioned in
Quenton_Qoherys,Harrenhal_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Larys_Strong,The_Dance_of_Dragons_(Histories_%26_Lore),SeenOrMentioned,Appeared in
Marq_Rankenfell,The_Lord_Commanders,SeenOrMentioned,Mentioned in
Robin_Hill,The_Lord_Commanders,SeenOrMentioned,Mentioned in
Casterly_(founder),Casterly_Rock_(Histories_%26_Lore),SeenOrMentioned,Appeared in
Yandel,Prophecies_of_the_Known_World,SeenOrMentioned,Mentioned in
Bethany_Bracken,The_Kingsguard_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Addam_Velaryon,The_Dance_of_Dragons_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Ethan_Glover,Mad_King_Aerys_(Complete_Guide_to_Westeros),SeenOrMentioned,Mentioned in
Frey_(founder),House_Frey_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Aemma_Arryn,The_Dance_of_Dragons_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Ronnel_Arryn_(King),The_Vale_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Ronnel_Arryn_(King),Knights_of_the_Vale_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Sharra_Arryn,The_Vale_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Sharra_Arryn,Knights_of_the_Vale_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Clegane_(founder),House_Clegane_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Burton_Crakehall,Brotherhood_Without_Banners_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Argilac_Durrandon,"House_Durrandon,_the_Storm_Kings",SeenOrMentioned,Appeared in
Argilac_Durrandon,House_Baratheon_(Complete_Guide_to_Westeros),SeenOrMentioned,Mentioned in
Argilac_Durrandon,The_Stormlands_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Argilac_Durrandon,Invasion,SeenOrMentioned,Mentioned in
Sam_Tarly,House_Tarly_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Aenys_Targaryen,The_Faith_Militant,SeenOrMentioned,Mentioned in
Raymun_Redbeard,The_Wall_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
High_Septon_(Stonemason),Great_Sept_of_Baelor_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
High_Septon_(Baelor),Great_Sept_of_Baelor_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Belgrave_(Lord),Great_Sept_of_Baelor_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
High_Septon_(Boy),Great_Sept_of_Baelor_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Owen_Merryweather,The_Hand_of_the_King,SeenOrMentioned,Mentioned in
Illyrio_Mopatis%27s_first_wife,The_Little_Birds,SeenOrMentioned,Mentioned in
Axel_Tully,Riverrun_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Cragorn,The_Kingsmoot_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Meria_Martell,Dorne_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Nymor_Martell,"House_Martell,_Princes_of_Dorne",SeenOrMentioned,Mentioned in
Garin_the_Great,The_River_Rhoyne,SeenOrMentioned,Mentioned in
Garin_the_Great,Greyscale_%26_The_Stone_Men,SeenOrMentioned,Mentioned in
Uthero_Zalyne,Braavos_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Albin_Manwoody,Dorne_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Lucifer_Dryland,Dorne_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Garrison_Fowler,Dorne_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Yorick_V_Yronwood,Dorne_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Nymeria,House_Martell_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Nymeria,Dorne_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Nymeria,House_Dayne_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Martell_(daughter_of_Mors),Dorne_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Mors_Martell,House_Martell_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Edgar_Yronwood,Poisons,SeenOrMentioned,Mentioned in
First_King,The_Death_of_Kings,SeenOrMentioned,Mentioned in
First_King,Winterfell_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Jon_Stark,House_Bolton_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Simon_Strong,The_Dance_of_Dragons_(Histories_%26_Lore),SeenOrMentioned,Appeared in
The_Shepherd,The_Dance_of_Dragons_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Hobb_the_Hewer,Dragons_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Hobb_the_Hewer,The_Dance_of_Dragons_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Tommen_II_Lannister,Valyrian_Steel_(Histories_%26_Lore),SeenOrMentioned,Appeared in
Tyland_Lannister,The_Dance_of_Dragons_(Histories_%26_Lore),SeenOrMentioned,Appeared in
Loren_I_Lannister,The_Field_of_Fire,SeenOrMentioned,Mentioned in
Loren_I_Lannister,House_Lannister_(Complete_Guide_to_Westeros),SeenOrMentioned,Mentioned in
Loren_I_Lannister,House_Tyrell_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Willem_Darry,Robert%27s_Rebellion_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Lyonel_Tyrell,House_Martell_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Harlen_Tyrell,House_Tyrell_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Harlen_Tyrell,The_Reach_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Garth_Gardener,House_Tyrell_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Daemon_Targaryen,Dragons_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Rogar_Bolton,House_Bolton_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Rossart,The_Hand_of_the_King,SeenOrMentioned,Mentioned in
Qarlton_Chelsted,Mad_King_Aerys_(Complete_Guide_to_Westeros),SeenOrMentioned,Mentioned in
Qarlton_Chelsted,The_Hand_of_the_King,SeenOrMentioned,Mentioned in
Jon_Connington,Robert%27s_Rebellion_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Jon_Connington,The_Hand_of_the_King,SeenOrMentioned,Mentioned in
Cregan_Stark,The_Dance_of_Dragons_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Torrhen_Stark,The_Field_of_Fire,SeenOrMentioned,Mentioned in
Torrhen_Stark,House_Stark_(Complete_Guide_to_Westeros),SeenOrMentioned,Mentioned in
Torrhen_Stark,The_North_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Karlon_Stark,The_North_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Rodrik_Stark,The_North_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Jonothor_Darry,The_Kingsguard_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Willem_Wylde,Justice_of_the_Seven_Kingdoms,SeenOrMentioned,Mentioned in
Gwayne_Corbray,The_Kingsguard_(Histories_%26_Lore),SeenOrMentioned,Appeared in
Erryk_Cargyll,The_Kingsguard_(Histories_%26_Lore),SeenOrMentioned,First seen
Arryk_Cargyll,The_Kingsguard_(Histories_%26_Lore),SeenOrMentioned,First seen
Criston_Cole,The_Kingsguard_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Ashara_Dayne,The_Great_Tourney_at_Harrenhal,SeenOrMentioned,Mentioned in
Temmo,The_Unsullied,SeenOrMentioned,Mentioned in
Lann,House_Lannister_(Complete_Guide_to_Westeros),SeenOrMentioned,Mentioned in
Lann,The_Westerlands_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Durran,House_Baratheon_(Complete_Guide_to_Westeros),SeenOrMentioned,Mentioned in
Durran,The_Stormlands_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Azor_Ahai,The_Lord_of_Light_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
Staunton_(Lord),The_Dance_of_Dragons_(Histories_%26_Lore),SeenOrMentioned,Mentioned in
