Source,Target,Relation,Label
Festival_of_the_Mother,Seven_Kingdoms,Location,Location
Daznak%27s_Pit,Meereen,Location,Location
Daznak%27s_Pit,Slaver%27s_Bay,Location,Location
Temple_of_the_Graces,Meereen,Location,Location
Great_Pyramid,Meereen,Location,Location
Ghiscari_Empire,Slaver%27s_Bay,Location,Location
Weeping_Woman,Lys,Location,Location
Hollow_Hill,The_Riverlands,Location,Location
Summer_Islands_religion,Summer_Islands,Location,Location
Dragonstone_(castle),Dragonstone_(island),Location,Location
Valyrian_religion,Valyrian_Freehold,Location,Location
Lion_of_Night,Yi_Ti,Location,Location
The_Neck,The_North,Location,Location
The_Neck,The_Riverlands,Location,Location
Temple_of_the_Moonsingers,Braavos,Location,Location
Temple_of_the_Lord_of_Light_(Braavos),Braavos,Location,Location
Sealord%27s_Palace,Braavos,Location,Location
Palace_of_Justice,Braavos,Location,Location
Moon_Pool,Braavos,Location,Location
Isle_of_the_Gods,Braavos,Location,Location
Titan_of_Braavos,Braavos,Location,Location
Titan_of_Braavos,Free_Cities,Location,Location
Arsenal_of_Braavos,Braavos,Location,Location
Forest_of_Qohor,Free_Cities,Location,Location
Forest_of_Qohor,Dothraki_Sea,Location,Location
Disputed_Lands,Free_Cities,Location,Location
Fourteen_Fires,Valyrian_Peninsula,Location,Location
Qohor,Free_Cities,Location,Location
Qohor,Forest_of_Qohor,Location,Location
Norvos,Free_Cities,Location,Location
Lorath,Free_Cities,Location,Location
Lys,Free_Cities,Location,Location
Tyrosh,Free_Cities,Location,Location
Myr,Free_Cities,Location,Location
Pentos,Free_Cities,Location,Location
Ib,Vaes_Dothrak,Location,Location
Volantis,Free_Cities,Location,Location
Braavos,Free_Cities,Location,Location
Summer_Islands,Naath,Location,Location
Astapor,Slaver%27s_Bay,Location,Location
Qarth,Slaver%27s_Bay,Location,Location
Port_of_Ibben,Ib,Location,Location
Meereen,Slaver%27s_Bay,Location,Location
Stepstones,Dorne,Location,Location
Stepstones,Free_Cities,Location,Location
Stepstones,Tyrosh,Location,Location
Valyrian_Freehold,Valyrian_Peninsula,Location,Location
Hardhome,Beyond_the_Wall,Location,Location
Fist_of_the_First_Men,Beyond_the_Wall,Location,Location
Lands_of_Always_Winter,Beyond_the_Wall,Location,Location
The_Nightfort,The_Wall,Location,Location
Beyond_the_Wall,Seven_Kingdoms,Location,Location
Eastwatch-by-the-Sea,The_Wall,Location,Location
Castle_Black,The_Wall,Location,Location
Tower_of_Joy,Dorne,Location,Location
Water_Gardens,Dorne,Location,Location
Sunspear,Dorne,Location,Location
Dornish_Marches,The_Stormlands,Location,Location
Rainwood,The_Stormlands,Location,Location
Tarth,The_Stormlands,Location,Location
Storm%27s_End,The_Stormlands,Location,Location
Lordsport,Iron_Islands,Location,Location
Pyke_(castle),Iron_Islands,Location,Location
Castamere,The_Westerlands,Location,Location
Castamere,Seven_Kingdoms,Location,Location
Golden_Tooth,The_Westerlands,Location,Location
Golden_Tooth,Seven_Kingdoms,Location,Location
Lannisport,The_Westerlands,Location,Location
Lannisport,Seven_Kingdoms,Location,Location
Gulltown,Seven_Kingdoms,Location,Location
Casterly_Rock,The_Westerlands,Location,Location
Bloody_Gate,Seven_Kingdoms,Location,Location
The_Arbor,The_Reach,Location,Location
Horn_Hill,The_Reach,Location,Location
Highgarden,The_Reach,Location,Location
The_Twins,The_Riverlands,Location,Location
Harrenhal,The_Riverlands,Location,Location
Oldtown,The_Reach,Location,Location
Oldtown,Seven_Kingdoms,Location,Location
Inn_at_the_Crossroads,The_Riverlands,Location,Location
Riverrun,The_Riverlands,Location,Location
Bear_Island,The_North,Location,Location
White_Harbor,The_North,Location,Location
Highpoint,The_North,Location,Location
Ironrath,The_North,Location,Location
Deepwood_Motte,The_North,Location,Location
Moat_Cailin,The_Neck,Location,Location
Moat_Cailin,The_North,Location,Location
Castle_Stokeworth,The_Crownlands,Location,Location
The_Dreadfort,The_North,Location,Location
The_Dreadfort,Seven_Kingdoms,Location,Location
Winterfell,The_North,Location,Location
Winterfell,Seven_Kingdoms,Location,Location
King%27s_Landing,The_Crownlands,Location,Location
The_Wall,Beyond_the_Wall,Location,Location
The_Wall,The_Gift,Location,Location
The_North,Seven_Kingdoms,Location,Location
Black_Goat_of_Qohor,Qohor,Location,Location
Black_Goat_of_Qohor,Free_Cities,Location,Location
Bearded_Priests_of_Norvos,Norvos,Location,Location
Bearded_Priests_of_Norvos,Free_Cities,Location,Location
