Source,Target,Relation,Label
Small_Council,Jon_Arryn,Membership,Former Members
Small_Council,Renly_Baratheon,Membership,Former Members
Small_Council,Stannis_Baratheon,Membership,Former Members
Small_Council,Eddard_Stark,Membership,Former Members
Small_Council,Janos_Slynt,Membership,Former Members
Small_Council,Petyr_Baelish,Membership,Former Members
Small_Council,Tyrion_Lannister,Membership,Former Members
Small_Council,Oberyn_Martell,Membership,Former Members
Small_Council,Tywin_Lannister,Membership,Former Members
Small_Council,Varys,Membership,Former Members
Small_Council,Cersei_Lannister,Membership,Former Members
Small_Council,Qyburn,Membership,Former Members
Small_Council,Olenna_Tyrell,Membership,Former Members
Small_Council,Kevan_Lannister,Membership,Former Members
Small_Council,Pycelle,Membership,Former Members
Small_Council,Mace_Tyrell,Membership,Former Members
Night%27s_Watch,Aemon,Membership,Notable Members
Night%27s_Watch,Denys_Mallister,Membership,Notable Members
Night%27s_Watch,Cotter_Pyke,Membership,Notable Members
Night%27s_Watch,Alliser_Thorne,Membership,Notable Members
Night%27s_Watch,Janos_Slynt,Membership,Notable Members
Night%27s_Watch,Endrew_Tarth,Membership,Notable Members
Night%27s_Watch,Bowen_Marsh,Membership,Notable Members
Night%27s_Watch,Othell_Yarwyck,Membership,Notable Members
Night%27s_Watch,Samwell_Tarly,Membership,Notable Members
Night%27s_Watch,Yoren,Membership,Notable Members
Night%27s_Watch,Pypar,Membership,Notable Members
Night%27s_Watch,Grenn,Membership,Notable Members
Night%27s_Watch,Olly,Membership,Notable Members
Night%27s_Watch,Finn,Membership,Notable Members
Night%27s_Watch,Erik,Membership,Notable Members
Night%27s_Watch,Mance_Rayder,Membership,Former Members
Night%27s_Watch,Karl_Tanner,Membership,Former Members
Night%27s_Watch,Rast,Membership,Former Members
Night%27s_Watch,Gared_Tuttle,Membership,Former Members
Night%27s_Watch,Cotter,Membership,Former Members
Night%27s_Watch,Jon_Snow,Membership,Former Members
Night%27s_Watch,Benjen_Stark,Membership,Former Members
Night%27s_Watch,Finn,Membership,Former Members
City_Watch_of_King%27s_Landing,Bronn,Membership,Former Members
City_Watch_of_King%27s_Landing,Janos_Slynt,Membership,Former Members
Golden_Company,Jorah_Mormont,Membership,Former Members
Kingswood_Brotherhood,Smiling_Knight,Membership,Notable Members
Blacks,Aegon_III_Targaryen,Membership,Notable Members
Blacks,Viserys_II_Targaryen,Membership,Notable Members
Blacks,Daemon_Targaryen,Membership,Notable Members
Blacks,Joffrey_Velaryon,Membership,Notable Members
Blacks,Jacaerys_Velaryon,Membership,Notable Members
Blacks,Lucerys_Velaryon,Membership,Notable Members
Blacks,Rhaenys_Targaryen_(Queen_Who_Never_Was),Membership,Notable Members
Blacks,Corlys_Velaryon,Membership,Notable Members
Greens,Aemond_Targaryen,Membership,Notable Members
Greens,Borros_Baratheon,Membership,Notable Members
Greens,Alicent_Hightower,Membership,Notable Members
Greens,Criston_Cole,Membership,Notable Members
Greens,Jason_Lannister,Membership,Notable Members
Lost_Legion,Tazal,Membership,Notable Members
Sand_Snakes,Sarella_Sand,Membership,Notable Members
Sand_Snakes,Elia_Sand,Membership,Notable Members
Sand_Snakes,Obella_Sand,Membership,Notable Members
Sand_Snakes,Dorea_Sand,Membership,Notable Members
Sand_Snakes,Loreza_Sand,Membership,Notable Members
Sand_Snakes,Obara_Sand,Membership,Former Members
Sand_Snakes,Nymeria_Sand,Membership,Former Members
Sand_Snakes,Tyene_Sand,Membership,Former Members
The_Thirteen,Spice_King,Membership,Former Members
The_Thirteen,Xaro_Xhoan_Daxos,Membership,Former Members
The_Thirteen,Pyat_Pree,Membership,Former Members
The_Thirteen,Silk_King,Membership,Former Members
The_Thirteen,Copper_King,Membership,Former Members
Conclave,Ebrose,Membership,Notable Members
Conclave,Sandhu,Membership,Notable Members
Conclave,Archmaester_(Eastwatch),Membership,Notable Members
Conclave,Ch%27Vyalthan,Membership,Former Members
Conclave,Pylos,Membership,Former Members
Conclave,Quillion,Membership,Former Members
Wise_Masters,Yezzan_zo_Qaggaz,Membership,Notable Members
Wise_Masters,Razdal_mo_Eraz,Membership,Former Members
Wise_Masters,Bezzaq,Membership,Former Members
Great_Masters,Mighdal,Membership,Notable Members
Great_Masters,Dezhor_zo_Raza,Membership,Notable Members
Great_Masters,Hizdahr_zo_Loraq,Membership,Former Members
Great_Masters,Oznak_zo_Pahl,Membership,Former Members
Great_Masters,Dezhor_zo_Raza,Membership,Former Members
Second_Sons,Mero,Membership,Former Members
Second_Sons,Prendahl_na_Ghezn,Membership,Former Members
Second_Sons,Oberyn_Martell,Membership,Former Members
Good_Masters,Yezzan_zo_Qaggaz,Membership,Notable Members
Good_Masters,Kraznys_mo_Nakloz,Membership,Former Members
Good_Masters,Greizhen_mo_Ullhor,Membership,Former Members
Drowned_Men,Aeron_Greyjoy,Membership,Notable Members
Iron_Throne,Cersei_Lannister,Membership,Notable Members
Iron_Throne,Qyburn,Membership,Notable Members
Little_birds,Arthur_(little_bird),Membership,Notable Members
Little_birds,Frances,Membership,Notable Members
Dosh_khaleen,Dothraki_crone,Membership,Former Members
Dosh_khaleen,High_Priestess_of_the_Dosh_Khaleen,Membership,Former Members
Dosh_khaleen,Ornela,Membership,Former Members
Dosh_khaleen,Daenerys_Targaryen,Membership,Former Members
Faith_Militant,Boake,Membership,Notable Members
Faith_Militant,Loras_Tyrell,Membership,Notable Members
Alchemists%27_Guild,Rossart,Membership,Former Members
