Source,Target,Relation,Label
Medger_Cerwyn,Old_Gods_of_the_Forest,Religion,Religion
Cleos_Umber,Old_Gods_of_the_Forest,Religion,Religion
Vivian_Cerwyn,Old_Gods_of_the_Forest,Religion,Religion
Johanna_Lannister,Faith_of_the_Seven,Religion,Religion
Jasper_Wylde,Faith_of_the_Seven,Religion,Religion
High_Priestess_of_the_Dosh_Khaleen,Great_Stallion,Religion,Religion
Moro%27s_bloodrider_2,Great_Stallion,Religion,Religion
Aggo_(The_Red_Woman),Great_Stallion,Religion,Religion
High_Priest_of_R%27hllor,R%27hllor,Religion,Religion
Jason_Lannister,Faith_of_the_Seven,Religion,Religion
Eustace,Faith_of_the_Seven,Religion,Religion
Dothraki_crone,Great_Stallion,Religion,Religion
Ornela,Great_Stallion,Religion,Religion
Savo,Great_Stallion,Religion,Religion
Rodrik_Flint,Old_Gods_of_the_Forest,Religion,Religion
Richard_Lonmouth,Faith_of_the_Seven,Religion,Religion
Damon_Morrigen,Faith_of_the_Seven,Religion,Religion
Aggo_(The_North_Remembers),Great_Stallion,Religion,Religion
Iggo,Great_Stallion,Religion,Religion
Knight_of_the_Laughing_Tree,Old_Gods_of_the_Forest,Religion,Religion
Moro%27s_bloodrider_1,Great_Stallion,Religion,Religion
Moro%27s_wife_2,Great_Stallion,Religion,Religion
Moro%27s_wife_1,Great_Stallion,Religion,Religion
Moro_(son_of_Mengo),Great_Stallion,Religion,Religion
Raymont_Baratheon,Faith_of_the_Seven,Religion,Religion
Ulf_the_White,Faith_of_the_Seven,Religion,Religion
Hugh_Hammer,Faith_of_the_Seven,Religion,Religion
Gareth_Umber,Old_Gods_of_the_Forest,Religion,Religion
Brozho,Great_Stallion,Religion,Religion
Rhalko,Great_Stallion,Religion,Religion
Forzho,Great_Stallion,Religion,Religion
Qorro,Great_Stallion,Religion,Religion
Serwyn_Errol,Faith_of_the_Seven,Religion,Religion
Mengo,Great_Stallion,Religion,Religion
Amarylis_Umber,Faith_of_the_Seven,Religion,Religion
Ned_Umber,Old_Gods_of_the_Forest,Religion,Religion
Haro,Great_Stallion,Religion,Religion
Laenor_Velaryon,Faith_of_the_Seven,Religion,Religion
Zhako,Great_Stallion,Religion,Religion
Loso,Great_Stallion,Religion,Religion
Qano,Great_Stallion,Religion,Religion
Corlys_Velaryon,Faith_of_the_Seven,Religion,Religion
Harlan_Hoare,Drowned_God,Religion,Religion
Qyle_Corbray,Faith_of_the_Seven,Religion,Religion
Robar_II_Royce,Old_Gods_of_the_Forest,Religion,Religion
Ryam_Redwyne,Faith_of_the_Seven,Religion,Religion
Leyton_Hightower,Faith_of_the_Seven,Religion,Religion
Manfred_Hightower,Faith_of_the_Seven,Religion,Religion
Runcel_Hightower,Faith_of_the_Seven,Religion,Religion
Harwyn_Hoare,Drowned_God,Religion,Religion
Ralf_Kenning,Drowned_God,Religion,Religion
Nissa_Nissa,R%27hllor,Religion,Religion
Dorian_Hightower%27s_second_wife,Faith_of_the_Seven,Religion,Religion
Urzen,Drowned_God,Religion,Religion
Aggar,Drowned_God,Religion,Religion
Stygg,Drowned_God,Religion,Religion
Gelmarr,Drowned_God,Religion,Religion
Dalton_Greyjoy,Drowned_God,Religion,Religion
Vickon_Greyjoy,Drowned_God,Religion,Religion
Ceryse_Hightower,Faith_of_the_Seven,Religion,Religion
Murmison,Faith_of_the_Seven,Religion,Religion
Harren_Hoare,Drowned_God,Religion,Religion
Torgold_Tollett,Faith_of_the_Seven,Religion,Religion
Larys_Strong,Faith_of_the_Seven,Religion,Religion
Jon_Lynderly,Faith_of_the_Seven,Religion,Religion
Robin_Hill,Faith_of_the_Seven,Religion,Religion
Casterly_(founder),Old_Gods_of_the_Forest,Religion,Religion
Dim_Dalba,Old_Gods_of_the_Forest,Religion,Religion
Reginald_Lannister,Faith_of_the_Seven,Religion,Religion
Wyllis_Bracken,Faith_of_the_Seven,Religion,Religion
Tomard,Old_Gods_of_the_Forest,Religion,Religion
Beric_Karstark,Old_Gods_of_the_Forest,Religion,Religion
Ethan_Glover,Old_Gods_of_the_Forest,Religion,Religion
Tommard_Karstark,Old_Gods_of_the_Forest,Religion,Religion
Wex,Drowned_God,Religion,Religion
Cley_Cerwyn,Old_Gods_of_the_Forest,Religion,Religion
Leo_Lefford,Faith_of_the_Seven,Religion,Religion
Alys_Karstark,Old_Gods_of_the_Forest,Religion,Religion
Harald_Karstark,Old_Gods_of_the_Forest,Religion,Religion
Cedric_Forrester,Old_Gods_of_the_Forest,Religion,Religion
Burton_Crakehall,Faith_of_the_Seven,Religion,Religion
Thorren_Forrester,Old_Gods_of_the_Forest,Religion,Religion
Eglantine,Faith_of_the_Seven,Religion,Religion
Daeron_I_Targaryen,Faith_of_the_Seven,Religion,Religion
Alester_Tyrell,Faith_of_the_Seven,Religion,Religion
Owen_Merryweather,Faith_of_the_Seven,Religion,Religion
Warg_King,Old_Gods_of_the_Forest,Religion,Religion
Malakho,Great_Stallion,Religion,Religion
Jon_Stark,Old_Gods_of_the_Forest,Religion,Religion
Simon_Strong,Faith_of_the_Seven,Religion,Religion
Jacks,Old_Gods_of_the_Forest,Religion,Religion
Irri,Great_Stallion,Religion,Religion
High_Septon_(Before_the_riot_of_King%27s_Landing),Faith_of_the_Seven,Religion,Religion
The_Shepherd,Faith_of_the_Seven,Religion,Religion
Drennan,Drowned_God,Religion,Religion
Tyland_Lannister,Faith_of_the_Seven,Religion,Religion
Rodrik_Forrester,Old_Gods_of_the_Forest,Religion,Religion
Moelle,Faith_of_the_Seven,Religion,Religion
Qhono,Great_Stallion,Religion,Religion
Unella,Faith_of_the_Seven,Religion,Religion
Addam_Marbrand,Faith_of_the_Seven,Religion,Religion
Scolera,Faith_of_the_Seven,Religion,Religion
Brotherhood_member,R%27hllor,Religion,Religion
Dickon_Tarly,Faith_of_the_Seven,Religion,Religion
Elia_Martell,Faith_of_the_Seven,Religion,Religion
Imry_Florent,R%27hllor,Religion,Religion
High_Septon_(Robert%27s_Rebellion),Faith_of_the_Seven,Religion,Religion
Child_of_the_Forest_2_(The_Children),Old_Gods_of_the_Forest,Religion,Religion
Britt_Warrick,Faith_of_the_Seven,Religion,Religion
Cooper,Faith_of_the_Seven,Religion,Religion
Jojen_Reed,Old_Gods_of_the_Forest,Religion,Religion
Jeyne_Poole,Old_Gods_of_the_Forest,Religion,Religion
Greatjon_Umber,Old_Gods_of_the_Forest,Religion,Religion
Wyman_Manderly,Faith_of_the_Seven,Religion,Religion
Domeric_Bolton,Old_Gods_of_the_Forest,Religion,Religion
Royce_IV_Bolton,Old_Gods_of_the_Forest,Religion,Religion
Rogar_Bolton,Old_Gods_of_the_Forest,Religion,Religion
Myranda,Faith_of_the_Seven,Religion,Religion
Qarlton_Chelsted,Faith_of_the_Seven,Religion,Religion
Lyanna_Stark,Old_Gods_of_the_Forest,Religion,Religion
Rickard_Stark,Old_Gods_of_the_Forest,Religion,Religion
Osric_Stark,Old_Gods_of_the_Forest,Religion,Religion
Torrhen_Stark,Old_Gods_of_the_Forest,Religion,Religion
Rickard_Stark_(King),Old_Gods_of_the_Forest,Religion,Religion
Dorren_Stark,Old_Gods_of_the_Forest,Religion,Religion
Theon_Stark,Old_Gods_of_the_Forest,Religion,Religion
Brandon_Stark_(the_Breaker),Old_Gods_of_the_Forest,Religion,Religion
Maege_Mormont,Old_Gods_of_the_Forest,Religion,Religion
Wendel_Manderly,Faith_of_the_Seven,Religion,Religion
Jeor_Mormont,Old_Gods_of_the_Forest,Religion,Religion
Finn,Old_Gods_of_the_Forest,Religion,Religion
Gared_Tuttle,Old_Gods_of_the_Forest,Religion,Religion
Ramsay_Bolton,Old_Gods_of_the_Forest,Religion,Religion
Lorren,Drowned_God,Religion,Religion
Dagmer,Drowned_God,Religion,Religion
Rickon_Stark,Old_Gods_of_the_Forest,Religion,Religion
Rhaella_Targaryen,Faith_of_the_Seven,Religion,Religion
Osha,Old_Gods_of_the_Forest,Religion,Religion
Randyll_Tarly,Faith_of_the_Seven,Religion,Religion
Roose_Bolton,Old_Gods_of_the_Forest,Religion,Religion
Rakharo,Great_Stallion,Religion,Religion
Kovarro,Great_Stallion,Religion,Religion
Viserys_Targaryen,Faith_of_the_Seven,Religion,Religion
Lewyn_Martell,Faith_of_the_Seven,Religion,Religion
Oswell_Whent,Faith_of_the_Seven,Religion,Religion
Howland_Reed,Old_Gods_of_the_Forest,Religion,Religion
Bharbo,Great_Stallion,Religion,Religion
Aerion_Targaryen,Faith_of_the_Seven,Religion,Religion
Aegon_V_Targaryen,Faith_of_the_Seven,Religion,Religion
Gwayne_Corbray,Faith_of_the_Seven,Religion,Religion
Ironborn_2_(The_Door),Drowned_God,Religion,Religion
Aerys_II_Targaryen,Faith_of_the_Seven,Religion,Religion
Septon_(Valar_Morghulis),Faith_of_the_Seven,Religion,Religion
Gerold_Hightower,Faith_of_the_Seven,Religion,Religion
Preston_Greenfield,Faith_of_the_Seven,Religion,Religion
Meryn_Trant,Faith_of_the_Seven,Religion,Religion
Aegon_I_Targaryen,Faith_of_the_Seven,Religion,Religion
Farmer,Faith_of_the_Seven,Religion,Religion
Sally,Faith_of_the_Seven,Religion,Religion
Robb_Stark,Old_Gods_of_the_Forest,Religion,Religion
Robb_Stark,Faith_of_the_Seven,Religion,Religion
Walder_Frey,Faith_of_the_Seven,Religion,Religion
Septon_(The_Rains_of_Castamere),Faith_of_the_Seven,Religion,Religion
Faith_Militant_1,Faith_of_the_Seven,Religion,Religion
Faith_Militant_2,Faith_of_the_Seven,Religion,Religion
Dothraki_woman_having_sex_(Book_of_the_Stranger),Great_Stallion,Religion,Religion
Boake,Faith_of_the_Seven,Religion,Religion
Dothraki_man_having_sex,Great_Stallion,Religion,Religion
Balon_Greyjoy,Drowned_God,Religion,Religion
Night%27s_King,Great_Other,Religion,Religion
Axell_Florent,Faith_of_the_Seven,Religion,Religion
Dothraki_pit_fighter,Great_Stallion,Religion,Religion
Morgan,R%27hllor,Religion,Religion
Gatins,R%27hllor,Religion,Religion
Eddard_Stark,Old_Gods_of_the_Forest,Religion,Religion
Lem,R%27hllor,Religion,Religion
Anguy,R%27hllor,Religion,Religion
Loras_Tyrell,Faith_of_the_Seven,Religion,Religion
High_Sparrow,Faith_of_the_Seven,Religion,Religion
Lancel_Lannister,Faith_of_the_Seven,Religion,Religion
Oberyn_Martell,Faith_of_the_Seven,Religion,Religion
First_Mate,Drowned_God,Religion,Religion
Drogo,Great_Stallion,Religion,Religion
Temmo,Great_Stallion,Religion,Religion
Lodos,Drowned_God,Religion,Religion
Drowned_Priest,Drowned_God,Religion,Religion
Aeron_Greyjoy,Drowned_God,Religion,Religion
Selyse_Baratheon,R%27hllor,Religion,Religion
Selyse_Baratheon,Faith_of_the_Seven,Religion,Religion
Beric_Dondarrion,R%27hllor,Religion,Religion
Beric_Dondarrion,Faith_of_the_Seven,Religion,Religion
Renly_Baratheon,Faith_of_the_Seven,Religion,Religion
Matthos_Seaworth,R%27hllor,Religion,Religion
Matthos_Seaworth,Faith_of_the_Seven,Religion,Religion
Stannis_Baratheon,R%27hllor,Religion,Religion
Stannis_Baratheon,Faith_of_the_Seven,Religion,Religion
Robert_Baratheon,Faith_of_the_Seven,Religion,Religion
Rognar_II_Greyiron,Drowned_God,Religion,Religion
Zanrush,R%27hllor,Religion,Religion
Kinvara,R%27hllor,Religion,Religion
Thoros,R%27hllor,Religion,Religion
Red_Priestess_(No_One),R%27hllor,Religion,Religion
Catelyn_Stark,Faith_of_the_Seven,Religion,Religion
Bolton_general,Old_Gods_of_the_Forest,Religion,Religion
Beggar_woman,Faith_of_the_Seven,Religion,Religion
Child_of_the_Forest_3,Old_Gods_of_the_Forest,Religion,Religion
Jorah_Mormont,Old_Gods_of_the_Forest,Religion,Religion
Azor_Ahai,R%27hllor,Religion,Religion
Captain_of_the_archers_(House_Bolton),Old_Gods_of_the_Forest,Religion,Religion
Dothraki_widow_3,Great_Stallion,Religion,Religion
Ironborn_3_(The_Door),Drowned_God,Religion,Religion
Dothraki_widow_2,Great_Stallion,Religion,Religion
Ironborn_1_(The_Door),Drowned_God,Religion,Religion
Melisandre,R%27hllor,Religion,Religion
Samwell_Tarly,Old_Gods_of_the_Forest,Religion,Religion
Samwell_Tarly,Faith_of_the_Seven,Religion,Religion
Brienne_of_Tarth,Faith_of_the_Seven,Religion,Religion
Theon_Greyjoy,Drowned_God,Religion,Religion
Yara_Greyjoy,Drowned_God,Religion,Religion
Rhaegar_Targaryen,Faith_of_the_Seven,Religion,Religion
Tommen_Baratheon,Faith_of_the_Seven,Religion,Religion
Myrcella_Baratheon,Faith_of_the_Seven,Religion,Religion
Joffrey_Baratheon,Faith_of_the_Seven,Religion,Religion
Tywin_Lannister,Faith_of_the_Seven,Religion,Religion
Tyrion_Lannister,Faith_of_the_Seven,Religion,Religion
Benjen_Stark,Old_Gods_of_the_Forest,Religion,Religion
Lyanna_Mormont,Old_Gods_of_the_Forest,Religion,Religion
Meera_Reed,Old_Gods_of_the_Forest,Religion,Religion
Davos_Seaworth,Faith_of_the_Seven,Religion,Religion
Bran_Stark,Old_Gods_of_the_Forest,Religion,Religion
Arya_Stark,Old_Gods_of_the_Forest,Religion,Religion
Arya_Stark,Faith_of_the_Seven,Religion,Religion
Sansa_Stark,Old_Gods_of_the_Forest,Religion,Religion
Sansa_Stark,Faith_of_the_Seven,Religion,Religion
Jon_Snow,Old_Gods_of_the_Forest,Religion,Religion
