Source,Target,Relation,Label
The_Beast,Meereen,Culture,Culture
Sorcerer,Myr,Culture,Culture
Zalla,Meereen,Culture,Culture
Goatherd_(The_Children),Meereen,Culture,Culture
Lynesse_Hightower,The_Reach,Culture,Culture
Tregar_Ormollen,Lys,Culture,Culture
Pentoshi_servant,Pentos,Culture,Culture
Xaro_Xhoan_Daxos,Summer_Islands,Culture,Culture
Xaro_Xhoan_Daxos,Qarth,Culture,Culture
Pyat_Pree,Qarth,Culture,Culture
Unidentified_Warlock,Qarth,Culture,Culture
Irogenia_of_Lys,Lys,Culture,Culture
Tycho_Nestoris,Braavos,Culture,Culture
Great_Master_3_(Kill_the_Boy),Meereen,Culture,Culture
Elyo_Grivas,Braavos,Culture,Culture
Tortured_slave,Astapor,Culture,Culture
Yunkai%27i_slave_6,Yunkai,Culture,Culture
Yunkai%27i_slave_5,Yunkai,Culture,Culture
Yunkai%27i_slave_4,Yunkai,Culture,Culture
Hizdahr_zo_Loraq%27s_manservant,Meereen,Culture,Culture
Slave_(Breaker_of_Chains),Meereen,Culture,Culture
Yunkai%27i_slave_3,Yunkai,Culture,Culture
Yunkai%27i_slave_2,Yunkai,Culture,Culture
Yunkai%27i_slave_1,Yunkai,Culture,Culture
Great_Master_3_(Breaker_of_Chains),Meereen,Culture,Culture
Elder_slave,Meereen,Culture,Culture
Great_Master_2_(Breaker_of_Chains),Meereen,Culture,Culture
Great_Master_1_(Breaker_of_Chains),Meereen,Culture,Culture
Brothel_guard,Volantis,Culture,Culture
Little_Bird_(The_Mountain_and_the_Viper),Meereen,Culture,Culture
Goatherd_(The_Laws_of_Gods_and_Men),Meereen,Culture,Culture
Calla,Meereen,Culture,Culture
Mighdal,Meereen,Culture,Culture
Goatherd%27s_son,Meereen,Culture,Culture
Great_Master_1_(Kill_the_Boy),Meereen,Culture,Culture
Brothel_child_2,Braavos,Culture,Culture
Brothel_child_1,Braavos,Culture,Culture
Ghita,Braavos,Culture,Culture
Braavosi_captain,Braavos,Culture,Culture
"Joss_(Unbowed,_Unbent,_Unbroken)",Braavos,Culture,Culture
Syrio_Forel,Braavos,Culture,Culture
Fighting_pit_announcer,Meereen,Culture,Culture
Young_bravo,Braavos,Culture,Culture
Qartheen_woman,Qarth,Culture,Culture
Street_tough_2,Braavos,Culture,Culture
Street_tough_1,Braavos,Culture,Culture
Yezzan_zo_Qaggaz,Yunkai,Culture,Culture
Razdal_mo_Eraz,Yunkai,Culture,Culture
Belicho_Paenymion,Volantis,Culture,Culture
Hizdahr_zo_Loraq,Meereen,Culture,Culture
Vala,Meereen,Culture,Culture
Fennesz,Meereen,Culture,Culture
Mossador,Meereen,Culture,Culture
Son_of_the_Harpy,Meereen,Culture,Culture
Daario_Naharis,Tyrosh,Culture,Culture
Illyrio_Mopatis,Pentos,Culture,Culture
Kraznys_mo_Nakloz,Astapor,Culture,Culture
Dom,Meereen,Culture,Culture
Salladhor_Saan,Summer_Islands,Culture,Culture
Salladhor_Saan,Lys,Culture,Culture
Unsullied_1_(Valar_Dohaeris),Astapor,Culture,Culture
Boat_commander,Lys,Culture,Culture
Quaithe,Asshai,Culture,Culture
Zanrush,Volantis,Culture,Culture
Kinvara,Volantis,Culture,Culture
Thoros,Myr,Culture,Culture
Red_Priestess_(No_One),Volantis,Culture,Culture
Doreah,Lys,Culture,Culture
Waif,Braavos,Culture,Culture
Jaqen_H%27ghar,Braavos,Culture,Culture
Despondent_man,Braavos,Culture,Culture
Meereenese_homeless_mother,Meereen,Culture,Culture
Braavosi_woman_2_(The_Door),Braavos,Culture,Culture
Braavosi_woman_1_(The_Door),Braavos,Culture,Culture
Ash,Meereen,Culture,Culture
Volantene_whore_1_(The_Broken_Man),Volantis,Culture,Culture
Melisandre,Asshai,Culture,Culture
Grey_Worm,Summer_Islands,Culture,Culture
Missandei,Naath,Culture,Culture
Varys,Lys,Culture,Culture
