Source,Target,Relation,Label
Breaching_of_the_Wall,The_Gift,Place,Place
Showdown_at_the_Tower_of_Joy,Tower_of_Joy,Place,Place
Showdown_at_the_Tower_of_Joy,Dorne,Place,Place
Sack_of_the_Iron_Islands,Iron_Islands,Place,Place
Battle_of_Ashford,Ashford,Place,Place
Battle_of_Ashford,The_Reach,Place,Place
Battle_of_Summerhall,Summerhall,Place,Place
Battle_of_Summerhall,The_Stormlands,Place,Place
Skirmish_at_Littlefinger%27s_brothel,Littlefinger%27s_Brothel,Place,Place
Skirmish_at_Littlefinger%27s_brothel,King%27s_Landing,Place,Place
Skirmish_at_Littlefinger%27s_brothel,The_Crownlands,Place,Place
Trial_by_Seven_of_Maegor_Targaryen,King%27s_Landing,Place,Place
Faith_Militant_raid_on_the_Red_Keep,Red_Keep,Place,Place
Faith_Militant_raid_on_the_Red_Keep,King%27s_Landing,Place,Place
Uprising_in_Meereen,Meereen,Place,Place
Uprising_in_Meereen,Slaver%27s_Bay,Place,Place
Massacre_of_the_Khalar_vezhven,Vaes_Dothrak,Place,Place
Massacre_of_the_Khalar_vezhven,Dothraki_Sea,Place,Place
Sack_of_Lannisport,Lannisport,Place,Place
First_Trial_by_Combat_of_Tyrion_Lannister,The_Eyrie,Place,Place
First_Trial_by_Combat_of_Tyrion_Lannister,The_Vale_of_Arryn,Place,Place
Raid_on_Lannisport,Lannisport,Place,Place
Battle_of_the_Redgrass_Field,King%27s_Landing,Place,Place
Trial_by_Seven_of_Duncan_the_Tall,Ashford,Place,Place
Trial_by_Seven_of_Duncan_the_Tall,The_Reach,Place,Place
Wildfire_Plot,Red_Keep,Place,Place
Wildfire_Plot,King%27s_Landing,Place,Place
Ironborn_Invasion_of_the_North,The_North,Place,Place
Battle_of_the_Golden_Tooth,Golden_Tooth,Place,Place
Siege_of_Riverrun,Riverrun,Place,Place
Battle_of_the_Seven_Stars,Giant%27s_Lance,Place,Place
Battle_of_the_Seven_Stars,The_Vale_of_Arryn,Place,Place
Massacre_in_the_Red_Keep,Red_Keep,Place,Place
Massacre_in_the_Red_Keep,King%27s_Landing,Place,Place
Massacre_in_the_Red_Keep,The_Crownlands,Place,Place
Assassination_of_Jon_Arryn,Red_Keep,Place,Place
Assassination_of_Jon_Arryn,King%27s_Landing,Place,Place
Battle_of_the_Green_Fork,The_Riverlands,Place,Place
Surrender_of_the_Crag,The_Crag,Place,Place
Battle_of_Stone_Mill,Stone_Mill,Place,Place
Battle_of_Stone_Mill,The_Riverlands,Place,Place
Raid_by_the_Gods_Eye,The_Riverlands,Place,Place
Dragon%27s_Wroth,Dorne,Place,Place
Attempt_of_assassination_on_Aegon_I,King%27s_Landing,Place,Place
Siege_of_Hellholt,Hellholt,Place,Place
Assault_on_Oldtown,Oldtown,Place,Place
Uprising_in_Sunspear,Sunspear,Place,Place
Occupation_of_Sunspear,Sunspear,Place,Place
Battle_of_Yunkai,Yunkai,Place,Place
Battle_of_Yunkai,Slaver%27s_Bay,Place,Place
Last_Storm,Storm%27s_End,Place,Place
Last_Storm,The_Stormlands,Place,Place
Assassination_of_Ethan_Forrester,Ironrath,Place,Place
Assassination_of_Ethan_Forrester,The_North,Place,Place
Attempted_Murder_of_Mira_Forrester,Red_Keep,Place,Place
Attempted_Murder_of_Mira_Forrester,King%27s_Landing,Place,Place
Attempted_Murder_of_Mira_Forrester,The_Crownlands,Place,Place
Skirmish_at_the_Tuttle_Farm,The_North,Place,Place
Assassination_of_Renly_Baratheon,Storm%27s_End,Place,Place
Capture_of_the_Whitehill_Garrison,Ironrath,Place,Place
Capture_of_the_Whitehill_Garrison,The_North,Place,Place
Assault_on_the_Dreadfort,The_Dreadfort,Place,Place
Assault_on_the_Dreadfort,The_North,Place,Place
Fall_of_Moat_Cailin,Moat_Cailin,Place,Place
Fall_of_Moat_Cailin,The_North,Place,Place
First_Battle_of_Deepwood_Motte,Deepwood_Motte,Place,Place
First_Battle_of_Deepwood_Motte,The_North,Place,Place
Siege_of_Meereen,Meereen,Place,Place
Siege_of_Meereen,Slaver%27s_Bay,Place,Place
Capture_of_Riverrun,Riverrun,Place,Place
Capture_of_Riverrun,The_Riverlands,Place,Place
Thousand_Years_War,The_North,Place,Place
Storming_of_the_Dragonpit,Dragonpit,Place,Place
Storming_of_the_Dragonpit,King%27s_Landing,Place,Place
Burning_of_Harrenhal,Harrenhal,Place,Place
Burning_of_Harrenhal,The_Riverlands,Place,Place
Burning_of_the_Sept_of_Remembrance,Sept_of_Remembrance,Place,Place
Burning_of_the_Sept_of_Remembrance,King%27s_Landing,Place,Place
Sack_of_Mole%27s_Town,Mole%27s_Town,Place,Place
Sack_of_Mole%27s_Town,The_Gift,Place,Place
Forrester-Whitehill_conflict,The_North,Place,Place
Ambush_at_the_Harbor,The_North,Place,Place
Gorne_and_Gendel%27s_War,The_Gift,Place,Place
Unification_of_the_North,The_North,Place,Place
Fall_of_the_Night%27s_King,The_Nightfort,Place,Place
Fall_of_the_Night%27s_King,The_Wall,Place,Place
Battle_of_Oxcross,Oxcross,Place,Place
Second_Battle_of_Deepwood_Motte,Deepwood_Motte,Place,Place
Second_Battle_of_Deepwood_Motte,The_North,Place,Place
Coup_in_Dorne,Water_Gardens,Place,Place
Coup_in_Dorne,Dorne,Place,Place
Court_trial_of_Tyrion_Lannister,Red_Keep,Place,Place
Court_trial_of_Tyrion_Lannister,King%27s_Landing,Place,Place
Riot_of_King%27s_Landing,King%27s_Landing,Place,Place
Riot_of_King%27s_Landing,The_Crownlands,Place,Place
War_for_the_Stepstones,Stepstones,Place,Place
Assassinations_at_the_Twins,The_Twins,Place,Place
Assassinations_at_the_Twins,The_Riverlands,Place,Place
Second_Siege_of_Riverrun,Riverrun,Place,Place
Second_Siege_of_Riverrun,The_Riverlands,Place,Place
Siege_of_Storm%27s_End,Storm%27s_End,Place,Place
Siege_of_Storm%27s_End,The_Stormlands,Place,Place
Battle_of_the_Bells,Stoney_Sept,Place,Place
Battle_of_the_Bells,The_Riverlands,Place,Place
Massacre_in_King%27s_Landing,King%27s_Landing,Place,Place
Massacre_in_King%27s_Landing,The_Crownlands,Place,Place
Siege_of_Casterly_Rock,Casterly_Rock,Place,Place
Execution_of_Rickard_and_Brandon_Stark,Red_Keep,Place,Place
Execution_of_Rickard_and_Brandon_Stark,King%27s_Landing,Place,Place
Field_of_Fire,The_Reach,Place,Place
Trial_of_Petyr_Baelish,Winterfell,Place,Place
Assassination_at_Winterfell,Winterfell,Place,Place
Mutiny_at_Craster%27s_Keep,Craster%27s_Keep,Place,Place
Mutiny_at_Craster%27s_Keep,Haunted_Forest,Place,Place
Mutiny_at_Craster%27s_Keep,Beyond_the_Wall,Place,Place
Battle_of_the_Fist_of_the_First_Men,Fist_of_the_First_Men,Place,Place
Battle_of_the_Fist_of_the_First_Men,Beyond_the_Wall,Place,Place
Fall_of_Winterfell,Winterfell,Place,Place
Fall_of_Winterfell,The_North,Place,Place
Assassination_at_the_Tower_of_the_Hand,Red_Keep,Place,Place
Assassination_at_the_Tower_of_the_Hand,King%27s_Landing,Place,Place
Second_Trial_by_Combat_of_Tyrion_Lannister,Red_Keep,Place,Place
Second_Trial_by_Combat_of_Tyrion_Lannister,King%27s_Landing,Place,Place
Confrontation_in_the_Water_Gardens,Water_Gardens,Place,Place
Mutiny_at_Castle_Black,Castle_Black,Place,Place
Execution_of_Eddard_Stark,Great_Sept_of_Baelor,Place,Place
Execution_of_Eddard_Stark,King%27s_Landing,Place,Place
Execution_of_Eddard_Stark,The_Crownlands,Place,Place
Sack_of_Winterfell,Winterfell,Place,Place
Standoff_at_the_Great_Sept_of_Baelor,Great_Sept_of_Baelor,Place,Place
Standoff_at_the_Great_Sept_of_Baelor,King%27s_Landing,Place,Place
Defiance_of_Duskendale,Duskendale,Place,Place
Defiance_of_Duskendale,The_Crownlands,Place,Place
Sack_of_King%27s_Landing,King%27s_Landing,Place,Place
Tragedy_at_Summerhall,Summerhall,Place,Place
Tragedy_at_Summerhall,The_Stormlands,Place,Place
Wight_Hunt,Beyond_the_Wall,Place,Place
Battle_of_Winterfell,Winterfell,Place,Place
Battle_at_the_Mummer%27s_Ford,Mummer%27s_Ford,Place,Place
Parley_in_King%27s_Landing,Dragonpit,Place,Place
Parley_in_King%27s_Landing,King%27s_Landing,Place,Place
Parley_in_King%27s_Landing,The_Crownlands,Place,Place
Sack_of_Astapor,Astapor,Place,Place
Sack_of_Astapor,Slaver%27s_Bay,Place,Place
Battle_of_Qohor,Qohor,Place,Place
Battle_of_Qohor,Free_Cities,Place,Place
Siege_of_Pyke,Pyke_(castle),Place,Place
Siege_of_Pyke,Iron_Islands,Place,Place
Assassination_of_Balon_Greyjoy,Pyke_(castle),Place,Place
Assassination_of_Balon_Greyjoy,Kingdom_of_the_Iron_Islands,Place,Place
Duel_in_Braavos,Braavos,Place,Place
Duel_in_Braavos,Free_Cities,Place,Place
Destruction_of_the_Great_Sept_of_Baelor,King%27s_Landing,Place,Place
Destruction_of_the_Great_Sept_of_Baelor,The_Crownlands,Place,Place
Battle_of_the_Bastards,Winterfell,Place,Place
Battle_of_the_Bastards,The_North,Place,Place
Kingsmoot,Iron_Islands,Place,Place
Second_Siege_of_Meereen,Meereen,Place,Place
Second_Siege_of_Meereen,Slaver%27s_Bay,Place,Place
Battle_of_the_Blackwater,King%27s_Landing,Place,Place
Massacre_at_Hardhome,Hardhome,Place,Place
Massacre_at_Hardhome,Beyond_the_Wall,Place,Place
Battle_of_Castle_Black,Castle_Black,Place,Place
Battle_of_Castle_Black,The_Wall,Place,Place
Reyne_Rebellion,The_Westerlands,Place,Place
Purple_Wedding,King%27s_Landing,Place,Place
Battle_of_the_Whispering_Wood,Whispering_Wood,Place,Place
Battle_of_the_Whispering_Wood,Riverrun,Place,Place
Battle_of_the_Whispering_Wood,The_Riverlands,Place,Place
Liberation_of_Slaver%27s_Bay,Slaver%27s_Bay,Place,Place
Red_Wedding,The_Twins,Place,Place
Red_Wedding,The_Riverlands,Place,Place
War_of_the_Ninepenny_Kings,Stepstones,Place,Place
Blackfyre_Rebellion,Seven_Kingdoms,Place,Place
Conquest_of_Dorne,Dorne,Place,Place
Dance_of_the_Dragons,Seven_Kingdoms,Place,Place
Faith_Militant_uprising,Seven_Kingdoms,Place,Place
Faith_Militant_uprising,Dorne,Place,Place
Faith_Militant_uprising,The_North,Place,Place
Faith_Militant_uprising,Iron_Islands,Place,Place
Century_of_Blood,Free_Cities,Place,Place
Century_of_Blood,Dothraki_Sea,Place,Place
Century_of_Blood,Slaver%27s_Bay,Place,Place
Nymeria%27s_War,Dorne,Place,Place
Rhoynish_Wars,Free_Cities,Place,Place
Ghiscari_Wars,Valyrian_Peninsula,Place,Place
Ghiscari_Wars,Slaver%27s_Bay,Place,Place
Sack_of_Qohor,Qohor,Place,Place
Greyjoy_Rebellion,Iron_Islands,Place,Place
Greyjoy_Rebellion,The_Westerlands,Place,Place
Greyjoy_Rebellion,The_Riverlands,Place,Place
Conflict_Beyond_the_Wall,Beyond_the_Wall,Place,Place
Conflict_Beyond_the_Wall,The_Wall,Place,Place
Conflict_Beyond_the_Wall,The_Gift,Place,Place
Andal_Invasion,The_Neck,Place,Place
Doom_of_Valyria,Valyrian_Peninsula,Place,Place
