Source,Target,Relation,Label
Serena_Blackfyre,Daemon_I_Blackfyre,Spouse,Spouse
Aelinor_Targaryen,Aerys_I_Targaryen,Spouse,Spouse
Dyanna_Dayne,Maekar_Targaryen,Spouse,Spouse
Dorian_Hightower,Dorian_Hightower%27s_first_wife,Spouse,Spouse
Dorian_Hightower,Dorian_Hightower%27s_second_wife,Spouse,Spouse
Elenei,Durran,Spouse,Spouse
Nissa_Nissa,Azor_Ahai,Spouse,Spouse
Dorian_Hightower%27s_second_wife,Dorian_Hightower,Spouse,Spouse
Dorian_Hightower%27s_first_wife,Dorian_Hightower,Spouse,Spouse
Alannys_Greyjoy,Balon_Greyjoy,Spouse,Spouse
Ceryse_Hightower,Maegor_Targaryen,Spouse,Spouse
Minisa_Tully,Hoster_Tully,Spouse,Spouse
Shella_Whent,Walter_Whent,Spouse,Spouse
Walter_Whent,Shella_Whent,Spouse,Spouse
Roslin_Tully,Edmure_Tully,Spouse,Spouse
Wyllis_Bracken,Lollys_Stokeworth,Spouse,Spouse
Cassana_Baratheon,Steffon_Baratheon,Spouse,Spouse
Melessa_Tarly,Randyll_Tarly,Spouse,Spouse
Regan_Karstark,Tommard_Karstark,Spouse,Spouse
Mara_Karstark,Beric_Karstark,Spouse,Spouse
Beric_Karstark,Mara_Karstark,Spouse,Spouse
Tanda_Stokeworth,Stokeworth_(Lord),Spouse,Spouse
Stokeworth_(Lord),Tanda_Stokeworth,Spouse,Spouse
Tommard_Karstark,Regan_Karstark,Spouse,Spouse
Sybelle_Glover,Robett_Glover,Spouse,Spouse
Aemma_Arryn,Viserys_I_Targaryen,Spouse,Spouse
Talia_Branfield,Branfield_(Lord),Spouse,Spouse
Branfield_(Lord),Talia_Branfield,Spouse,Spouse
Gregor_Forrester,Elissa_Forrester,Spouse,Spouse
Whitehill_(Lady),Ludd_Whitehill,Spouse,Spouse
Rhaenys_Targaryen_(sister_of_Aegon_I),Aegon_I_Targaryen,Spouse,Spouse
Aerys_I_Targaryen,Aelinor_Targaryen,Spouse,Spouse
Orys_Baratheon,Argella_Baratheon,Spouse,Spouse
Illyrio_Mopatis%27s_first_wife,Illyrio_Mopatis,Spouse,Spouse
Maron_Martell,Daenerys_Targaryen_(daughter_of_Aegon_IV),Spouse,Spouse
Myriah_Martell,Daeron_II_Targaryen,Spouse,Spouse
Daenerys_Targaryen_(daughter_of_Aegon_IV),Maron_Martell,Spouse,Spouse
Nymeria,Mors_Martell,Spouse,Spouse
Nymeria,Davos_Dayne,Spouse,Spouse
Mors_Martell,Nymeria,Spouse,Spouse
Maegor_Targaryen,Ceryse_Hightower,Spouse,Spouse
Maegor_Targaryen,Alys_Harroway,Spouse,Spouse
Dorna_Lannister,Kevan_Lannister,Spouse,Spouse
Elissa_Forrester,Gregor_Forrester,Spouse,Spouse
Luthor_Tyrell,Olenna_Tyrell,Spouse,Spouse
Daemon_Targaryen,Rhaenyra_Targaryen,Spouse,Spouse
Alerie_Tyrell,Mace_Tyrell,Spouse,Spouse
Elia_Martell,Rhaegar_Targaryen,Spouse,Spouse
Steffon_Baratheon,Cassana_Baratheon,Spouse,Spouse
Jaehaerys_I_Targaryen,Alysanne_Targaryen,Spouse,Spouse
Lynesse_Hightower,Jorah_Mormont,Spouse,Spouse
Walda_Bolton,Roose_Bolton,Spouse,Spouse
Lyanna_Stark,Rhaegar_Targaryen,Spouse,Spouse
Guymon,Olly%27s_mother,Spouse,Spouse
Olly%27s_mother,Guymon,Spouse,Spouse
Ramsay_Bolton,Sansa_Stark,Spouse,Spouse
Jon_Arryn,Lysa_Arryn,Spouse,Spouse
Lysa_Arryn,Jon_Arryn,Spouse,Spouse
Lysa_Arryn,Petyr_Baelish,Spouse,Spouse
Rhaella_Targaryen,Aerys_II_Targaryen,Spouse,Spouse
Randyll_Tarly,Melessa_Tarly,Spouse,Spouse
Talisa_Stark,Robb_Stark,Spouse,Spouse
Duncan_Targaryen,Jenny_of_Oldstones,Spouse,Spouse
Daeron_II_Targaryen,Myriah_Martell,Spouse,Spouse
Aegon_IV_Targaryen,Naerys_Targaryen,Spouse,Spouse
Rhaenyra_Targaryen,Laenor_Velaryon,Spouse,Spouse
Rhaenyra_Targaryen,Daemon_Targaryen,Spouse,Spouse
Aegon_II_Targaryen,Helaena_Targaryen,Spouse,Spouse
Viserys_I_Targaryen,Aemma_Arryn,Spouse,Spouse
Viserys_I_Targaryen,Alicent_Hightower,Spouse,Spouse
Visenya_Targaryen,Aegon_I_Targaryen,Spouse,Spouse
Aerys_II_Targaryen,Rhaella_Targaryen,Spouse,Spouse
Aegon_I_Targaryen,Visenya_Targaryen,Spouse,Spouse
Aegon_I_Targaryen,Rhaenys_Targaryen_(sister_of_Aegon_I),Spouse,Spouse
Robb_Stark,Talisa_Stark,Spouse,Spouse
Walder_Frey,Joyeuse_Frey,Spouse,Spouse
Walder_Frey,Kitty_Frey,Spouse,Spouse
Mace_Tyrell,Alerie_Tyrell,Spouse,Spouse
Kevan_Lannister,Dorna_Lannister,Spouse,Spouse
Balon_Greyjoy,Alannys_Greyjoy,Spouse,Spouse
Hoster_Tully,Minisa_Tully,Spouse,Spouse
Illyrio_Mopatis,Illyrio_Mopatis%27s_first_wife,Spouse,Spouse
Drogo,Daenerys_Targaryen,Spouse,Spouse
Selyse_Baratheon,Stannis_Baratheon,Spouse,Spouse
Renly_Baratheon,Margaery_Tyrell,Spouse,Spouse
Robert_Baratheon,Cersei_Lannister,Spouse,Spouse
Catelyn_Stark,Eddard_Stark,Spouse,Spouse
Jorah_Mormont,Lynesse_Hightower,Spouse,Spouse
Durran,Elenei,Spouse,Spouse
Azor_Ahai,Nissa_Nissa,Spouse,Spouse
Petyr_Baelish,Lysa_Arryn,Spouse,Spouse
Gilly,Craster,Spouse,Spouse
Olenna_Tyrell,Luthor_Tyrell,Spouse,Spouse
Rhaegar_Targaryen,Elia_Martell,Spouse,Spouse
Rhaegar_Targaryen,Lyanna_Stark,Spouse,Spouse
Daenerys_Targaryen,Drogo,Spouse,Spouse
Tommen_Baratheon,Margaery_Tyrell,Spouse,Spouse
Joffrey_Baratheon,Margaery_Tyrell,Spouse,Spouse
Tywin_Lannister,Joanna_Lannister,Spouse,Spouse
Tyrion_Lannister,Tysha,Spouse,Spouse
Tyrion_Lannister,Sansa_Stark,Spouse,Spouse
Cersei_Lannister,Robert_Baratheon,Spouse,Spouse
Davos_Seaworth,Marya_Seaworth,Spouse,Spouse
Edmure_Tully,Roslin_Tully,Spouse,Spouse
Sansa_Stark,Tyrion_Lannister,Spouse,Spouse
Sansa_Stark,Ramsay_Bolton,Spouse,Spouse
