Source,Target,Relation,Label
City_Watch_of_King%27s_Landing,Season_5,SeenOrMentioned,Season(s)
City_Watch_of_King%27s_Landing,Season_7,SeenOrMentioned,Season(s)
Golden_Company,Season_8,SeenOrMentioned,Season(s)
Astapori_ruling_council,Season_4,SeenOrMentioned,Season(s)
Sand_Snakes,Season_4,SeenOrMentioned,Season(s)
Sand_Snakes,Season_5,SeenOrMentioned,Season(s)
Sand_Snakes,Season_6,SeenOrMentioned,Season(s)
Sand_Snakes,Season_7,SeenOrMentioned,Season(s)
Civic_Guard,Season_2,SeenOrMentioned,Season(s)
The_Thirteen,Season_2,SeenOrMentioned,Season(s)
Conclave,Season_7,SeenOrMentioned,Season(s)
Wise_Masters,Season_3,SeenOrMentioned,Season(s)
Wise_Masters,Season_6,SeenOrMentioned,Season(s)
Stormcrows,Season_5,SeenOrMentioned,Season(s)
Most_Devout,Season_2,SeenOrMentioned,Season(s)
Most_Devout,Season_5,SeenOrMentioned,Season(s)
Most_Devout,Season_6,SeenOrMentioned,Season(s)
Great_Masters,Season_4,SeenOrMentioned,Season(s)
Great_Masters,Season_5,SeenOrMentioned,Season(s)
Great_Masters,Season_6,SeenOrMentioned,Season(s)
Second_Sons,Season_3,SeenOrMentioned,Season(s)
Good_Masters,Season_3,SeenOrMentioned,Season(s)
Good_Masters,Season_6,SeenOrMentioned,Season(s)
Drowned_Men,Season_2,SeenOrMentioned,Season(s)
Drowned_Men,Season_6,SeenOrMentioned,Season(s)
Iron_Throne,Season_1,SeenOrMentioned,Season(s)
Iron_Throne,Season_2,SeenOrMentioned,Season(s)
Iron_Throne,Season_3,SeenOrMentioned,Season(s)
Iron_Throne,Season_4,SeenOrMentioned,Season(s)
Iron_Throne,Season_5,SeenOrMentioned,Season(s)
Iron_Throne,Season_6,SeenOrMentioned,Season(s)
Iron_Throne,Season_7,SeenOrMentioned,Season(s)
Iron_Throne,Season_8,SeenOrMentioned,Season(s)
Little_birds,Season_1,SeenOrMentioned,Season(s)
Little_birds,Season_4,SeenOrMentioned,Season(s)
Little_birds,Season_6,SeenOrMentioned,Season(s)
Dosh_khaleen,Season_1,SeenOrMentioned,Season(s)
Dosh_khaleen,Season_6,SeenOrMentioned,Season(s)
Sons_of_the_Harpy,Season_5,SeenOrMentioned,Season(s)
Sons_of_the_Harpy,Season_6,SeenOrMentioned,Season(s)
Faith_Militant,Season_5,SeenOrMentioned,Season(s)
Faith_Militant,Season_6,SeenOrMentioned,Season(s)
Alchemists%27_Guild,Season_2,SeenOrMentioned,Season(s)
Iron_Fleet,Season_6,SeenOrMentioned,Season(s)
Iron_Fleet,Season_7,SeenOrMentioned,Season(s)
Iron_Fleet,Season_8,SeenOrMentioned,Season(s)
