Source,Target,Relation,Label
Kinvara,Daenerys_Targaryen,Allegiance,Allegiance
Doreah,Xaro_Xhoan_Daxos,Allegiance,Allegiance
Doreah,Drogo,Allegiance,Allegiance
Little_Bird_7,Qyburn,Allegiance,Allegiance
Little_Bird_6,Qyburn,Allegiance,Allegiance
Little_Bird_5,Varys,Allegiance,Allegiance
Little_Bird_5,Qyburn,Allegiance,Allegiance
Little_Bird_3,Qyburn,Allegiance,Allegiance
Little_Bird_4,Qyburn,Allegiance,Allegiance
Child_of_the_Forest_3,Three-Eyed_Raven,Allegiance,Allegiance
Jorah_Mormont,Daenerys_Targaryen,Allegiance,Allegiance
Jorah_Mormont,Varys,Allegiance,Allegiance
Ironborn_3_(The_Door),Euron_Greyjoy,Allegiance,Allegiance
Ironborn_1_(The_Door),Euron_Greyjoy,Allegiance,Allegiance
Melisandre,Jon_Snow,Allegiance,Allegiance
Melisandre,Daenerys_Targaryen,Allegiance,Allegiance
Melisandre,Stannis_Baratheon,Allegiance,Allegiance
Sandor_Clegane,Joffrey_Baratheon,Allegiance,Allegiance
Sandor_Clegane,Ray,Allegiance,Allegiance
Podrick_Payne,Brienne_of_Tarth,Allegiance,Allegiance
Gendry,Jon_Snow,Allegiance,Allegiance
Brienne_of_Tarth,Catelyn_Stark,Allegiance,Allegiance
Brienne_of_Tarth,Renly_Baratheon,Allegiance,Allegiance
Theon_Greyjoy,Yara_Greyjoy,Allegiance,Allegiance
Theon_Greyjoy,Eddard_Stark,Allegiance,Allegiance
Theon_Greyjoy,Ramsay_Bolton,Allegiance,Allegiance
Myrcella_Baratheon,Doran_Martell,Allegiance,Allegiance
Gregor_Clegane,Cersei_Lannister,Allegiance,Allegiance
Gregor_Clegane,Tommen_Baratheon,Allegiance,Allegiance
Jaime_Lannister,Aerys_II_Targaryen,Allegiance,Allegiance
Jaime_Lannister,Robert_Baratheon,Allegiance,Allegiance
Jaime_Lannister,Joffrey_Baratheon,Allegiance,Allegiance
Jaime_Lannister,Tommen_Baratheon,Allegiance,Allegiance
Benjen_Stark,Three-Eyed_Raven,Allegiance,Allegiance
Tormund,Jon_Snow,Allegiance,Allegiance
Tormund,Mance_Rayder,Allegiance,Allegiance
