Source,Target,Relation,Label
Nissa_Nissa,Azor_Ahai,Death,Death
Urzen,Ramsay_Bolton,Death,Death
Aggar,Ramsay_Bolton,Death,Death
Stygg,Ramsay_Bolton,Death,Death
Rodrik_Greyjoy,Jason_Mallister,Death,Death
Dalton_Greyjoy,Tess,Death,Death
Mole%27s_Town_whore,Ygritte,Death,Death
Harren_Hoare,Aegon_I_Targaryen,Death,Death
Frey_soldier_2,Sandor_Clegane,Death,Death
Stevron_Frey,Arya_Stark,Death,Death
Bolton_guard_(The_Laws_of_Gods_and_Men),Yara_Greyjoy,Death,Death
Tom,Brienne_of_Tarth,Death,Death
Stark_soldier_(Valar_Morghulis),Brienne_of_Tarth,Death,Death
Symon_Hollard,Barristan_Selmy,Death,Death
Barra,Janos_Slynt,Death,Death
Barra,Joffrey_Baratheon,Death,Death
Wex,Ramsay_Bolton,Death,Death
Smiling_Knight,Arthur_Dayne,Death,Death
Simon_Toyne,Barristan_Selmy,Death,Death
Bowen,Harys,Death,Death
Vardis_Egen,Bronn,Death,Death
Vardis_Egen,Tyrion_Lannister,Death,Death
Lowell,Sandor_Clegane,Death,Death
Stableboy,Arya_Stark,Death,Death
Lommy,Polliver,Death,Death
Dying_man,Rorge,Death,Death
Dying_man,Biter,Death,Death
Dying_man,Sandor_Clegane,Death,Death
Damien,Mira_Forrester,Death,Death
Damien,Tom_(Telltale),Death,Death
Tom_(Telltale),Damien,Death,Death
Bezzaq,Tazal,Death,Death
Dezhor_zo_Raza,Beskha,Death,Death
Dezhor_zo_Raza,Asher_Forrester,Death,Death
Tazal,Asher_Forrester,Death,Death
Tazal,Beskha,Death,Death
Whitehill_soldier_1,Amaya,Death,Death
Ethan_Forrester,Ramsay_Bolton,Death,Death
Andros,Cersei_Lannister,Death,Death
Argilac_Durrandon,Orys_Baratheon,Death,Death
Vulture_King,Sam_Tarly,Death,Death
Areo_Hotah,Tyene_Sand,Death,Death
Edgar_Yronwood,Oberyn_Martell,Death,Death
Kyra,Ramsay_Bolton,Death,Death
Merchant_captain,Obara_Sand,Death,Death
King%27s_Landing_rioter_1,Sandor_Clegane,Death,Death
Shae,Tyrion_Lannister,Death,Death
Irri,Doreah,Death,Death
Palla,Ramsay_Bolton,Death,Death
Spice_King,Pyat_Pree,Death,Death
Copper_King,Pyat_Pree,Death,Death
Silk_King,Pyat_Pree,Death,Death
Drennan,Osha,Death,Death
White_Walker_1_(Beyond_the_Wall),Jon_Snow,Death,Death
Elissa_Forrester,Talia_Forrester,Death,Death
Elissa_Forrester,Ludd_Whitehill,Death,Death
Elissa_Forrester,Harys,Death,Death
Bloodsong,Asher_Forrester,Death,Death
Harys,Rodrik_Forrester,Death,Death
Harys,Asher_Forrester,Death,Death
Royland_Degore,Rodrik_Forrester,Death,Death
Asher_Forrester,Harys,Death,Death
Duncan_Tuttle,Rodrik_Forrester,Death,Death
Rodrik_Forrester,Harys,Death,Death
The_Scourge,Asher_Forrester,Death,Death
The_Beast,Harys,Death,Death
Willem,Yoren,Death,Death
Margaery%27s_handmaiden,Cersei_Lannister,Death,Death
Obara_Sand,Euron_Greyjoy,Death,Death
Tyrell_lady,Cersei_Lannister,Death,Death
Theon%27s_master_of_hounds,Ramsay_Bolton,Death,Death
Moelle,Cersei_Lannister,Death,Death
Gold_Cloak_2_(Eastwatch),Gendry,Death,Death
Scolera,Cersei_Lannister,Death,Death
Gold_Cloak_1_(Eastwatch),Gendry,Death,Death
Daemon_Targaryen,Aemond_Targaryen,Death,Death
Mira_Forrester,Damien,Death,Death
Old_woman,Ramsay_Bolton,Death,Death
Dickon_Tarly,Daenerys_Targaryen,Death,Death
Qhorin,Jon_Snow,Death,Death
Nymeria_Sand,Euron_Greyjoy,Death,Death
Elia_Martell,Gregor_Clegane,Death,Death
Elia_Martell,Tywin_Lannister,Death,Death
Wallen,Robb_Stark,Death,Death
Stiv,Theon_Greyjoy,Death,Death
Violet,Ramsay_Bolton,Death,Death
Tansy,Ramsay_Bolton,Death,Death
Britt_Warrick,Gared_Tuttle,Death,Death
Britt_Warrick,Gared_Tuttle,Death,Death
Ygritte,Olly,Death,Death
Donnel_Hill,Mag_Mar_Tun_Doh_Weg,Death,Death
Cooper,Mag_Mar_Tun_Doh_Weg,Death,Death
Mag_Mar_Tun_Doh_Weg,Grenn,Death,Death
Mag_Mar_Tun_Doh_Weg,Donnel_Hill,Death,Death
Mag_Mar_Tun_Doh_Weg,Cooper,Death,Death
Othor,Jon_Snow,Death,Death
Farlen,Ramsay_Bolton,Death,Death
Jojen_Reed,Meera_Reed,Death,Death
Hodor,Bran_Stark,Death,Death
Jory_Cassel,Jaime_Lannister,Death,Death
Master_Torturer,Ramsay_Bolton,Death,Death
Bolton_(son_of_Roose),Walda_Bolton,Death,Death
Bolton_(son_of_Roose),Ramsay_Bolton,Death,Death
Baratheon_officer,Tyrion_Lannister,Death,Death
Myranda,Theon_Greyjoy,Death,Death
Walda_Bolton,Ramsay_Bolton,Death,Death
Will,Eddard_Stark,Death,Death
Gared,White_Walker_(Winter_Is_Coming),Death,Death
Waymar_Royce,White_Walker_(Winter_Is_Coming),Death,Death
Rossart,Jaime_Lannister,Death,Death
Qarlton_Chelsted,Aerys_II_Targaryen,Death,Death
Trystane_Martell,Obara_Sand,Death,Death
Doran_Martell,Ellaria_Sand,Death,Death
Lyanna_Stark,Jon_Snow,Death,Death
Rickard_Stark,Rossart,Death,Death
Rickard_Stark,Aerys_II_Targaryen,Death,Death
Rickard_Karstark,Robb_Stark,Death,Death
Torrhen_Karstark,Jaime_Lannister,Death,Death
Jeor_Mormont,Rast,Death,Death
Cotter,Sylvi,Death,Death
Cotter,Gared_Tuttle,Death,Death
Cotter,Gared_Tuttle,Death,Death
Cotter,Elsera_Snow,Death,Death
Karl_Tanner,Jon_Snow,Death,Death
Erik,Harys,Death,Death
Finn,Gared_Tuttle,Death,Death
Mance_Rayder,Jon_Snow,Death,Death
Mance_Rayder,Melisandre,Death,Death
Olly,Jon_Snow,Death,Death
Yoren,Amory_Lorch,Death,Death
Grenn,Mag_Mar_Tun_Doh_Weg,Death,Death
Pypar,Ygritte,Death,Death
Othell_Yarwyck,Jon_Snow,Death,Death
Bowen_Marsh,Jon_Snow,Death,Death
Alliser_Thorne,Jon_Snow,Death,Death
Janos_Slynt,Jon_Snow,Death,Death
Guymon,Ygritte,Death,Death
Olly%27s_mother,Styr,Death,Death
Winterfell_shepherd,Dagmer,Death,Death
Billy,Dagmer,Death,Death
Billy,Theon_Greyjoy,Death,Death
Jack,Dagmer,Death,Death
Jack,Theon_Greyjoy,Death,Death
Lorren,Ramsay_Bolton,Death,Death
Rodrik_Cassel,Theon_Greyjoy,Death,Death
Jon_Arryn,Lysa_Arryn,Death,Death
Jon_Arryn,Petyr_Baelish,Death,Death
Lysa_Arryn,Petyr_Baelish,Death,Death
Dagmer,Ramsay_Bolton,Death,Death
Rickon_Stark,Ramsay_Bolton,Death,Death
Xaro_Xhoan_Daxos,Daenerys_Targaryen,Death,Death
Xaro_Xhoan_Daxos,Doreah,Death,Death
Pyat_Pree,Daenerys_Targaryen,Death,Death
Rhaenys_Targaryen_(daughter_of_Rhaegar),Gregor_Clegane,Death,Death
Rhaenys_Targaryen_(daughter_of_Rhaegar),Tywin_Lannister,Death,Death
Rhaella_Targaryen,Daenerys_Targaryen,Death,Death
Osha,Ramsay_Bolton,Death,Death
Caleotte,Tyene_Sand,Death,Death
Randyll_Tarly,Daenerys_Targaryen,Death,Death
Dwarf_1,Dwarf_hunter_1,Death,Death
Dwarf_1,Dwarf_hunter_2,Death,Death
Bruni,Osha,Death,Death
Pycelle,Qyburn,Death,Death
Talisa_Stark,Lothar_Frey,Death,Death
Roose_Bolton,Ramsay_Bolton,Death,Death
Emmon_Cuy,Brienne_of_Tarth,Death,Death
Viserys_Targaryen,Drogo,Death,Death
Locke,Bran_Stark,Death,Death
Locke,Hodor,Death,Death
Robar_Royce,Brienne_of_Tarth,Death,Death
Gwayne_Gaunt,Symon_Hollard,Death,Death
Duncan_Targaryen,Aegon_V_Targaryen,Death,Death
Duncan_the_Tall,Aegon_V_Targaryen,Death,Death
Terrence_Toyne,Aegon_IV_Targaryen,Death,Death
Aemon_Targaryen_(Dragonknight),Aegon_IV_Targaryen,Death,Death
Erryk_Cargyll,Arryk_Cargyll,Death,Death
Arryk_Cargyll,Erryk_Cargyll,Death,Death
Rhaenyra_Targaryen,Aegon_II_Targaryen,Death,Death
Aerys_II_Targaryen,Jaime_Lannister,Death,Death
Mandon_Moore,Podrick_Payne,Death,Death
Gerold_Hightower,Eddard_Stark,Death,Death
Meryn_Trant,Arya_Stark,Death,Death
Arthur_Dayne,Howland_Reed,Death,Death
Arthur_Dayne,Eddard_Stark,Death,Death
Walder_Rivers,Arya_Stark,Death,Death
Lothar_Frey,Arya_Stark,Death,Death
Sally,Farmer,Death,Death
Robb_Stark,Roose_Bolton,Death,Death
Walder_Frey,Arya_Stark,Death,Death
Mace_Tyrell,Cersei_Lannister,Death,Death
Tyrell_servant,Cersei_Lannister,Death,Death
Karstark_lookout,Robb_Stark,Death,Death
Kevan_Lannister,Cersei_Lannister,Death,Death
Great_Master_2_(Breaker_of_Chains),Daenerys_Targaryen,Death,Death
Faith_Militant_1,Cersei_Lannister,Death,Death
Faith_Militant_2,Cersei_Lannister,Death,Death
Lead_Dornish_guard,Bronn,Death,Death
Baratheon_soldier_(Mother%27s_Mercy),Ramsay_Bolton,Death,Death
Ghita,Arya_Stark,Death,Death
Tyrell_guard_(The_Gift),Cersei_Lannister,Death,Death
Boake,Cersei_Lannister,Death,Death
Simpson,Stannis_Baratheon,Death,Death
Gordy,Stannis_Baratheon,Death,Death
Balon_Greyjoy,Euron_Greyjoy,Death,Death
Syrio_Forel,Meryn_Trant,Death,Death
Axell_Florent,Melisandre,Death,Death
Shireen_Baratheon,Melisandre,Death,Death
Meereenese_Champion,Jorah_Mormont,Death,Death
Water_Dancer,Meereenese_Champion,Death,Death
Norvoshi_pit_fighter,Jorah_Mormont,Death,Death
Ray,Lem,Death,Death
Steve,Sandor_Clegane,Death,Death
Morgan,Sandor_Clegane,Death,Death
Gatins,Sandor_Clegane,Death,Death
Riddell,Sandor_Clegane,Death,Death
Eddard_Stark,Ilyn_Payne,Death,Death
Eddard_Stark,Joffrey_Baratheon,Death,Death
Lem,Sandor_Clegane,Death,Death
Loras_Tyrell,Cersei_Lannister,Death,Death
High_Sparrow,Cersei_Lannister,Death,Death
Lancel_Lannister,Arthur_(little_bird),Death,Death
Lancel_Lannister,Cersei_Lannister,Death,Death
Oberyn_Martell,Gregor_Clegane,Death,Death
Tortured_prisoner,The_Tickler,Death,Death
Razdal_mo_Eraz,Grey_Worm,Death,Death
Belicho_Paenymion,Grey_Worm,Death,Death
First_Mate,Yara_Greyjoy,Death,Death
Mossador,Daario_Naharis,Death,Death
Mossador,Daenerys_Targaryen,Death,Death
Son_of_the_Harpy,Mossador,Death,Death
Drogo,Daenerys_Targaryen,Death,Death
Drogo,Mirri_Maz_Duur,Death,Death
Kraznys_mo_Nakloz,Daenerys_Targaryen,Death,Death
Renly_Baratheon,Melisandre,Death,Death
Renly_Baratheon,Stannis_Baratheon,Death,Death
Matthos_Seaworth,Bronn,Death,Death
Matthos_Seaworth,Tyrion_Lannister,Death,Death
Stannis_Baratheon,Brienne_of_Tarth,Death,Death
Robert_Baratheon,Lancel_Lannister,Death,Death
Robert_Baratheon,Cersei_Lannister,Death,Death
Catelyn_Stark,Walder_Rivers,Death,Death
Amory_Lorch,Jaqen_H%27ghar,Death,Death
Doreah,Daenerys_Targaryen,Death,Death
Doreah,Xaro_Xhoan_Daxos,Death,Death
Waif,Arya_Stark,Death,Death
Despondent_man,Jaqen_H%27ghar,Death,Death
King%27s_Landing_boaster,Gregor_Clegane,Death,Death
Bolton_officer,Brienne_of_Tarth,Death,Death
Petyr_Baelish,Arya_Stark,Death,Death
Petyr_Baelish,Sansa_Stark,Death,Death
Olenna_Tyrell,Jaime_Lannister,Death,Death
Rhaegar_Targaryen,Robert_Baratheon,Death,Death
Myrcella_Baratheon,Ellaria_Sand,Death,Death
Joffrey_Baratheon,Olenna_Tyrell,Death,Death
Tywin_Lannister,Tyrion_Lannister,Death,Death
Benjen_Stark,Jon_Snow,Death,Death
