Source,Target,Relation,Label
Lucan_Umber,Northmen,Culture,Culture
Mycah_Umber,Northmen,Culture,Culture
Craster,Free_Folk,Culture,Culture
Mazor_Alexi,Sarnori,Culture,Culture
Forzho,Dothraki,Culture,Culture
Qorro,Dothraki,Culture,Culture
Serwyn_Errol,Andals,Culture,Culture
Mengo,Dothraki,Culture,Culture
Morag_Umber,Northmen,Culture,Culture
Harkon_Umber,Northmen,Culture,Culture
Daragh_Umber,Northmen,Culture,Culture
Amarylis_Umber,Northmen,Culture,Culture
Hothor_Umber,Northmen,Culture,Culture
Ned_Umber,Northmen,Culture,Culture
White_Walker_(Oathkeeper),White_Walkers,Culture,Culture
White_Walker_(Valar_Morghulis),White_Walkers,Culture,Culture
White_Walker_(The_Night_Lands),White_Walkers,Culture,Culture
Haro,Dothraki,Culture,Culture
Mycah,Northmen,Culture,Culture
White_Walker_(Winter_Is_Coming),White_Walkers,Culture,Culture
Gendel,Free_Folk,Culture,Culture
Oznak_zo_Pahl,Ghiscari,Culture,Culture
Greizhen_mo_Ullhor,Ghiscari,Culture,Culture
Laenor_Velaryon,Valyrians,Culture,Culture
Zhako,Dothraki,Culture,Culture
Loso,Dothraki,Culture,Culture
Qano,Dothraki,Culture,Culture
Wildling_girl,Free_Folk,Culture,Culture
Gorne,Free_Folk,Culture,Culture
Yunkai%27i_whore,Ghiscari,Culture,Culture
Harlan_Hoare,Ironborn,Culture,Culture
Robar_II_Royce,First_Men,Culture,Culture
Jaehaera_Targaryen,Valyrians,Culture,Culture
Mirri_Maz_Duur,Lhazareen,Culture,Culture
Daenys_Targaryen,Valyrians,Culture,Culture
Dyanna_Dayne,Dornishmen,Culture,Culture
Leyton_Hightower,Andals,Culture,Culture
Dorian_Hightower,First_Men,Culture,Culture
Lymond_Hightower,First_Men,Culture,Culture
Harwyn_Hoare,Ironborn,Culture,Culture
Ralf_Kenning,Ironborn,Culture,Culture
Harlon_the_Hunter,First_Men,Culture,Culture
Griffin_King,First_Men,Culture,Culture
Tanselle,Dornishmen,Culture,Culture
Dorian_Hightower%27s_first_wife,First_Men,Culture,Culture
Harrag,Ironborn,Culture,Culture
Urzen,Ironborn,Culture,Culture
Aggar,Ironborn,Culture,Culture
Stygg,Ironborn,Culture,Culture
Arson_Iceaxe,Free_Folk,Culture,Culture
Gelmarr,Ironborn,Culture,Culture
Alannys_Greyjoy,Ironborn,Culture,Culture
Maron_Greyjoy,Ironborn,Culture,Culture
Rodrik_Greyjoy,Ironborn,Culture,Culture
Dalton_Greyjoy,Ironborn,Culture,Culture
Vickon_Greyjoy,Ironborn,Culture,Culture
Ceryse_Hightower,Andals,Culture,Culture
Murmison,Andals,Culture,Culture
Bolton_soldier_(Walk_of_Punishment),Northmen,Culture,Culture
Tess,Ironborn,Culture,Culture
Mole%27s_Town_whore,Northmen,Culture,Culture
Harren_Hoare,Ironborn,Culture,Culture
Quenton_Qoherys,Valyrians,Culture,Culture
Eon_Hunter,Andals,Culture,Culture
Torgold_Tollett,Andals,Culture,Culture
Casterly_(founder),First_Men,Culture,Culture
Roslin_Tully,Andals,Culture,Culture
Bolton_man_2,Northmen,Culture,Culture
Bolton_guard_(The_Laws_of_Gods_and_Men),Northmen,Culture,Culture
Bolton_soldier_1,Northmen,Culture,Culture
Tom,Northmen,Culture,Culture
Dim_Dalba,Free_Folk,Culture,Culture
Stark_soldier_(Valar_Morghulis),Northmen,Culture,Culture
Jon_Karstark,Northmen,Culture,Culture
Laurence_Karstark,Northmen,Culture,Culture
Petyr_Karstark,Northmen,Culture,Culture
Berrican_Karstark,Northmen,Culture,Culture
Regan_Karstark,Northmen,Culture,Culture
Varly,Northmen,Culture,Culture
Stark_messenger,Northmen,Culture,Culture
Stark_guard_(A_Man_Without_Honor),Northmen,Culture,Culture
Stark_guard_(Fire_and_Blood),Northmen,Culture,Culture
Stark_guard_(The_Pointy_End),Northmen,Culture,Culture
Tomard,Northmen,Culture,Culture
Beric_Karstark,Northmen,Culture,Culture
Ethan_Glover,Northmen,Culture,Culture
Falyse_Stokeworth,Andals,Culture,Culture
Tommard_Karstark,Northmen,Culture,Culture
Wex,Ironborn,Culture,Culture
Cley_Cerwyn,Northmen,Culture,Culture
Gyles_Rosby,Andals,Culture,Culture
Alys_Karstark,Northmen,Culture,Culture
Harald_Karstark,Northmen,Culture,Culture
Erena_Glover,Northmen,Culture,Culture
Gawen_Glover,Northmen,Culture,Culture
Sybelle_Glover,Northmen,Culture,Culture
Bowen,Northmen,Culture,Culture
Ilyn_Payne,Andals,Culture,Culture
Cedric_Forrester,Northmen,Culture,Culture
Gerhard_Forrester,Northmen,Culture,Culture
Thorren_Forrester,Northmen,Culture,Culture
Dezhor_zo_Raza,Ghiscari,Culture,Culture
Joffrey_Dayne,Dornishmen,Culture,Culture
Josera_Snow,Northmen,Culture,Culture
Gregor_Forrester,Northmen,Culture,Culture
Torrhen_Whitehill,Northmen,Culture,Culture
Whitehill_soldier_1,Northmen,Culture,Culture
Ethan_Forrester,Northmen,Culture,Culture
Ebbert_Whitehill,Northmen,Culture,Culture
Karl_Whitehill,Northmen,Culture,Culture
Glenmore_(Lord),Northmen,Culture,Culture
Argilac_Durrandon,Andals,Culture,Culture
Alester_Tyrell,Andals,Culture,Culture
Vulture_King,Dornishmen,Culture,Culture
Orys_Baratheon,Valyrians,Culture,Culture
Horned_Lord,Free_Folk,Culture,Culture
Raymun_Redbeard,Free_Folk,Culture,Culture
Theron,Ironborn,Culture,Culture
Maron_Martell,Dornishmen,Culture,Culture
Meria_Martell,Dornishmen,Culture,Culture
Myriah_Martell,Dornishmen,Culture,Culture
Nymor_Martell,Dornishmen,Culture,Culture
Albin_Manwoody,Dornishmen,Culture,Culture
Lucifer_Dryland,Dornishmen,Culture,Culture
Garrison_Fowler,Dornishmen,Culture,Culture
Yorick_V_Yronwood,Dornishmen,Culture,Culture
Barbrey_Dustin,Northmen,Culture,Culture
Nymeria,Rhoynar,Culture,Culture
Martell_(daughter_of_Mors),Dornishmen,Culture,Culture
Mors_Martell,Dornishmen,Culture,Culture
Daemon_Sand,Dornishmen,Culture,Culture
Edgar_Yronwood,Dornishmen,Culture,Culture
Sam,Free_Folk,Culture,Culture
Kyra,Northmen,Culture,Culture
Sarella_Sand,Dornishmen,Culture,Culture
Loreza_Sand,Dornishmen,Culture,Culture
Dorea_Sand,Dornishmen,Culture,Culture
Obella_Sand,Dornishmen,Culture,Culture
Elia_Sand,Dornishmen,Culture,Culture
Stark_guard_(The_Old_Gods_and_the_New),Northmen,Culture,Culture
Warg_King,First_Men,Culture,Culture
First_King,First_Men,Culture,Culture
Malakho,Dothraki,Culture,Culture
Jon_Stark,Northmen,Culture,Culture
Aron_Santagar,Dornishmen,Culture,Culture
Quent,Northmen,Culture,Culture
Jacks,Northmen,Culture,Culture
Irri,Dothraki,Culture,Culture
Palla,Northmen,Culture,Culture
Drennan,Ironborn,Culture,Culture
White_Walker_1_(Beyond_the_Wall),White_Walkers,Culture,Culture
Lyman_Lannister,Andals,Culture,Culture
Tommen_II_Lannister,Andals,Culture,Culture
Tyland_Lannister,Andals,Culture,Culture
Gwyn_Whitehill,Northmen,Culture,Culture
Talia_Forrester,Northmen,Culture,Culture
Bloodsong,Ghiscari,Culture,Culture
Harys,Northmen,Culture,Culture
Royland_Degore,Northmen,Culture,Culture
Asher_Forrester,Northmen,Culture,Culture
Duncan_Tuttle,Northmen,Culture,Culture
Rodrik_Forrester,Northmen,Culture,Culture
The_Beast,Ghiscari,Culture,Culture
Obara_Sand,Dornishmen,Culture,Culture
Theon%27s_master_of_hounds,Ironborn,Culture,Culture
Garth_Gardener,First_Men,Culture,Culture
Qhono,Dothraki,Culture,Culture
Luthor_Tyrell,Andals,Culture,Culture
Mira_Forrester,Northmen,Culture,Culture
Old_woman,Northmen,Culture,Culture
Bannen,Northmen,Culture,Culture
Nymeria_Sand,Dornishmen,Culture,Culture
Elia_Martell,Dornishmen,Culture,Culture
Wallen,Free_Folk,Culture,Culture
Violet,Northmen,Culture,Culture
Tansy,Northmen,Culture,Culture
Elsera_Snow,Northmen,Culture,Culture
Steffon_(turnip_cart_driver),Northmen,Culture,Culture
Child_of_the_Forest_2_(The_Children),Children_of_the_Forest,Culture,Culture
Jack_Bulwer,Andals,Culture,Culture
Britt_Warrick,Northmen,Culture,Culture
Ygritte,Free_Folk,Culture,Culture
Mag_Mar_Tun_Doh_Weg,Giants,Culture,Culture
Jaremy_Rykker,Andals,Culture,Culture
Joramun,Free_Folk,Culture,Culture
Zalla,Ghiscari,Culture,Culture
Mole%27s_Town_madam,Northmen,Culture,Culture
Mikken,Northmen,Culture,Culture
Farlen,Northmen,Culture,Culture
Jojen_Reed,Crannogmen,Culture,Culture
Hodor,Northmen,Culture,Culture
Old_Nan,Northmen,Culture,Culture
Vayon_Poole,Northmen,Culture,Culture
Jory_Cassel,Northmen,Culture,Culture
Jeyne_Poole,Northmen,Culture,Culture
Goatherd_(The_Children),Ghiscari,Culture,Culture
Galbart_Glover,Northmen,Culture,Culture
Greatjon_Umber,Northmen,Culture,Culture
Wyman_Manderly,Northmen,Culture,Culture
Domeric_Bolton,Northmen,Culture,Culture
Royce_IV_Bolton,Northmen,Culture,Culture
Master_Torturer,Northmen,Culture,Culture
Rogar_Bolton,Northmen,Culture,Culture
Heward,Northmen,Culture,Culture
Yohn_Royce,Andals,Culture,Culture
Myranda,Northmen,Culture,Culture
Qarlton_Chelsted,Andals,Culture,Culture
Trystane_Martell,Dornishmen,Culture,Culture
Doran_Martell,Dornishmen,Culture,Culture
Lyanna_Stark,Northmen,Culture,Culture
Rickard_Stark,Northmen,Culture,Culture
Cregan_Stark,Northmen,Culture,Culture
Osric_Stark,Northmen,Culture,Culture
Torrhen_Stark,Northmen,Culture,Culture
Rickard_Stark_(King),First_Men,Culture,Culture
Dorren_Stark,Northmen,Culture,Culture
Theon_Stark,Northmen,Culture,Culture
Karlon_Stark,Northmen,Culture,Culture
Rodrik_Stark,Northmen,Culture,Culture
Brandon_Stark_(the_Breaker),Northmen,Culture,Culture
Maege_Mormont,Northmen,Culture,Culture
Rickard_Karstark,Northmen,Culture,Culture
Torrhen_Karstark,Northmen,Culture,Culture
Wendel_Manderly,Northmen,Culture,Culture
Jeor_Mormont,Northmen,Culture,Culture
Cotter,Free_Folk,Culture,Culture
Erik,Northmen,Culture,Culture
Gared_Tuttle,Northmen,Culture,Culture
Mance_Rayder,Free_Folk,Culture,Culture
Olly,Northmen,Culture,Culture
Bowen_Marsh,Crannogmen,Culture,Culture
Cotter_Pyke,Ironborn,Culture,Culture
Janos_Slynt,Andals,Culture,Culture
Guymon,Northmen,Culture,Culture
Olly%27s_mother,Northmen,Culture,Culture
Winterfell_shepherd,Northmen,Culture,Culture
Billy,Northmen,Culture,Culture
Ramsay_Bolton,Northmen,Culture,Culture
Jack,Northmen,Culture,Culture
Lorren,Ironborn,Culture,Culture
Rodrik_Cassel,Northmen,Culture,Culture
Dagmer,Ironborn,Culture,Culture
Rickon_Stark,Northmen,Culture,Culture
Wyl_(House_Stark),Northmen,Culture,Culture
Osha,Free_Folk,Culture,Culture
Caleotte,Dornishmen,Culture,Culture
Bruni,Free_Folk,Culture,Culture
Steelshanks,Northmen,Culture,Culture
Roose_Bolton,Northmen,Culture,Culture
Rakharo,Dothraki,Culture,Culture
Kovarro,Dothraki,Culture,Culture
Locke,Northmen,Culture,Culture
Lewyn_Martell,Dornishmen,Culture,Culture
Howland_Reed,Crannogmen,Culture,Culture
Bharbo,Dothraki,Culture,Culture
Duncan_the_Tall,Andals,Culture,Culture
Willem_Wylde,Andals,Culture,Culture
Ironborn_2_(The_Door),Ironborn,Culture,Culture
Mandon_Moore,Andals,Culture,Culture
Preston_Greenfield,Andals,Culture,Culture
Ashara_Dayne,Dornishmen,Culture,Culture
Arthur_Dayne,Dornishmen,Culture,Culture
Robb_Stark,Northmen,Culture,Culture
Karstark_lookout,Northmen,Culture,Culture
Great_Master_6,Ghiscari,Culture,Culture
Great_Master_7,Ghiscari,Culture,Culture
Great_Master_5,Ghiscari,Culture,Culture
Great_Master_2_(Kill_the_Boy),Ghiscari,Culture,Culture
Great_Master_4,Ghiscari,Culture,Culture
Great_Master_3_(Kill_the_Boy),Ghiscari,Culture,Culture
Tortured_slave,Ghiscari,Culture,Culture
Yunkai%27i_slave_6,Ghiscari,Culture,Culture
Yunkai%27i_slave_5,Ghiscari,Culture,Culture
Yunkai%27i_slave_4,Ghiscari,Culture,Culture
Hizdahr_zo_Loraq%27s_manservant,Ghiscari,Culture,Culture
Slave_(Breaker_of_Chains),Ghiscari,Culture,Culture
Yunkai%27i_slave_3,Ghiscari,Culture,Culture
Yunkai%27i_slave_2,Ghiscari,Culture,Culture
Yunkai%27i_slave_1,Ghiscari,Culture,Culture
Great_Master_3_(Breaker_of_Chains),Ghiscari,Culture,Culture
Elder_slave,Ghiscari,Culture,Culture
Great_Master_2_(Breaker_of_Chains),Ghiscari,Culture,Culture
Great_Master_1_(Breaker_of_Chains),Ghiscari,Culture,Culture
Little_Bird_(The_Mountain_and_the_Viper),Ghiscari,Culture,Culture
Goatherd_(The_Laws_of_Gods_and_Men),Ghiscari,Culture,Culture
Calla,Ghiscari,Culture,Culture
Mighdal,Ghiscari,Culture,Culture
Goatherd%27s_son,Ghiscari,Culture,Culture
Lead_Dornish_guard,Dornishmen,Culture,Culture
Dothraki_woman_having_sex_(Book_of_the_Stranger),Dothraki,Culture,Culture
Great_Master_1_(Kill_the_Boy),Ghiscari,Culture,Culture
Dothraki_man_having_sex,Dothraki,Culture,Culture
Simpson,Northmen,Culture,Culture
Gordy,Northmen,Culture,Culture
Balon_Greyjoy,Ironborn,Culture,Culture
Night%27s_King,First_Men,Culture,Culture
Axell_Florent,Andals,Culture,Culture
Fighting_pit_announcer,Ghiscari,Culture,Culture
Dothraki_pit_fighter,Dothraki,Culture,Culture
Eddard_Stark,Northmen,Culture,Culture
Loras_Tyrell,Andals,Culture,Culture
Oberyn_Martell,Dornishmen,Culture,Culture
Yezzan_zo_Qaggaz,Ghiscari,Culture,Culture
Karstark_soldier_2,Northmen,Culture,Culture
Razdal_mo_Eraz,Ghiscari,Culture,Culture
Karstark_soldier_1,Northmen,Culture,Culture
Ironborn_in_skiff,Ironborn,Culture,Culture
First_Mate,Ironborn,Culture,Culture
Hizdahr_zo_Loraq,Ghiscari,Culture,Culture
Vala,Ghiscari,Culture,Culture
Fennesz,Ghiscari,Culture,Culture
Mossador,Ghiscari,Culture,Culture
Son_of_the_Harpy,Ghiscari,Culture,Culture
Drogo,Dothraki,Culture,Culture
Temmo,Dothraki,Culture,Culture
Kraznys_mo_Nakloz,Ghiscari,Culture,Culture
Dom,Ghiscari,Culture,Culture
Lodos,Ironborn,Culture,Culture
Drowned_Priest,Ironborn,Culture,Culture
Aeron_Greyjoy,Ironborn,Culture,Culture
Unsullied_1_(Valar_Dohaeris),Ghiscari,Culture,Culture
Beric_Dondarrion,Andals,Culture,Culture
Renly_Baratheon,Andals,Culture,Culture
Matthos_Seaworth,Andals,Culture,Culture
Robert_Baratheon,Andals,Culture,Culture
Rognar_II_Greyiron,Ironborn,Culture,Culture
Lordsport_dockhand,Ironborn,Culture,Culture
Portan,Northmen,Culture,Culture
Northern_Lord,Northmen,Culture,Culture
Stark_officer_1,Northmen,Culture,Culture
Stark_officer_2,Northmen,Culture,Culture
Bolton_general,Northmen,Culture,Culture
Child_of_the_Forest_3,Children_of_the_Forest,Culture,Culture
Jorah_Mormont,Northmen,Culture,Culture
Lann,First_Men,Culture,Culture
Brandon_Stark_(the_Builder),First_Men,Culture,Culture
Flayed_man,Northmen,Culture,Culture
Captain_of_the_archers_(House_Bolton),Northmen,Culture,Culture
Staunton_(Lord),Andals,Culture,Culture
White_Walker_2_(Beyond_the_Wall),White_Walkers,Culture,Culture
Koner,Northmen,Culture,Culture
Henk,Northmen,Culture,Culture
Meereenese_homeless_mother,Ghiscari,Culture,Culture
Dothraki_widow_3,Dothraki,Culture,Culture
Ironborn_3_(The_Door),Ironborn,Culture,Culture
Dothraki_widow_2,Dothraki,Culture,Culture
Ash,Ghiscari,Culture,Culture
Ironborn_1_(The_Door),Ironborn,Culture,Culture
Bolton_officer,Northmen,Culture,Culture
White_Walker_(The_Dragon_and_the_Wolf),White_Walkers,Culture,Culture
Meghan,Northmen,Culture,Culture
Rob,Northmen,Culture,Culture
Namond,Northmen,Culture,Culture
Night_King,White_Walkers,Culture,Culture
Night_King,First_Men,Culture,Culture
Euron_Greyjoy,Ironborn,Culture,Culture
Petyr_Baelish,Andals,Culture,Culture
Gilly,Free_Folk,Culture,Culture
Theon_Greyjoy,Ironborn,Culture,Culture
Ellaria_Sand,Dornishmen,Culture,Culture
Yara_Greyjoy,Ironborn,Culture,Culture
Rhaegar_Targaryen,Valyrians,Culture,Culture
Daenerys_Targaryen,Valyrians,Culture,Culture
Joffrey_Baratheon,Andals,Culture,Culture
Tyrion_Lannister,Andals,Culture,Culture
Benjen_Stark,Northmen,Culture,Culture
Cersei_Lannister,Andals,Culture,Culture
Lyanna_Mormont,Northmen,Culture,Culture
Meera_Reed,Crannogmen,Culture,Culture
Tormund,Free_Folk,Culture,Culture
Edmure_Tully,Andals,Culture,Culture
Bran_Stark,Northmen,Culture,Culture
Arya_Stark,Northmen,Culture,Culture
Sansa_Stark,Northmen,Culture,Culture
Jon_Snow,Northmen,Culture,Culture
