Source,Target,Relation,Label
House_Martell_(Histories_%26_Lore),Season_4,SeenOrMentioned,Season(s)
The_Vale_(Histories_%26_Lore),Season_3,SeenOrMentioned,Season(s)
House_Baelish_(Histories_%26_Lore),Season_4,SeenOrMentioned,Season(s)
Poisons,Season_4,SeenOrMentioned,Season(s)
The_Bastards_of_Westeros,Season_4,SeenOrMentioned,Season(s)
The_Westerlands_(Histories_%26_Lore),Season_3,SeenOrMentioned,Season(s)
The_Stormlands_(Histories_%26_Lore),Season_3,SeenOrMentioned,Season(s)
The_Riverlands_(Histories_%26_Lore),Season_3,SeenOrMentioned,Season(s)
The_Lord_of_Light_(Histories_%26_Lore),Season_3,SeenOrMentioned,Season(s)
House_Tully_(Histories_%26_Lore),Season_3,SeenOrMentioned,Season(s)
Wargs_and_the_Sight,Season_3,SeenOrMentioned,Season(s)
House_Frey_(Histories_%26_Lore),Season_3,SeenOrMentioned,Season(s)
House_Reed_(Histories_%26_Lore),Season_3,SeenOrMentioned,Season(s)
Old_Ghis_%26_Slaver%27s_Bay,Season_3,SeenOrMentioned,Season(s)
The_Unsullied,Season_3,SeenOrMentioned,Season(s)
Qarth_(Histories_%26_Lore),Season_2,SeenOrMentioned,Season(s)
Harrenhal_(Histories_%26_Lore),Season_2,SeenOrMentioned,Season(s)
Dragonstone_(Histories_%26_Lore),Season_2,SeenOrMentioned,Season(s)
The_Free_Folk,Season_2,SeenOrMentioned,Season(s)
The_Alchemists%27_Guild,Season_2,SeenOrMentioned,Season(s)
House_Clegane_(Histories_%26_Lore),Season_2,SeenOrMentioned,Season(s)
House_Greyjoy_(Histories_%26_Lore),Season_2,SeenOrMentioned,Season(s)
House_Arryn_(Complete_Guide_to_Westeros),Season_1,SeenOrMentioned,Season(s)
House_Targaryen_(Complete_Guide_to_Westeros),Season_1,SeenOrMentioned,Season(s)
House_Lannister_(Complete_Guide_to_Westeros),Season_1,SeenOrMentioned,Season(s)
Robert%27s_Rebellion_(Complete_Guide_to_Westeros),Season_1,SeenOrMentioned,Season(s)
Valyria_and_the_Dragons,Season_1,SeenOrMentioned,Season(s)
House_Baratheon_(Complete_Guide_to_Westeros),Season_1,SeenOrMentioned,Season(s)
"The_Children_of_the_Forest,_the_First_Men,_and_the_Andals",Season_1,SeenOrMentioned,Season(s)
House_Bolton_(Histories_%26_Lore),Season_3,SeenOrMentioned,Season(s)
Dragons_(Histories_%26_Lore),Season_4,SeenOrMentioned,Season(s)
The_Reach_(Histories_%26_Lore),Season_3,SeenOrMentioned,Season(s)
House_Tyrell_(Histories_%26_Lore),Season_2,SeenOrMentioned,Season(s)
House_Stark_(Complete_Guide_to_Westeros),Season_1,SeenOrMentioned,Season(s)
Mad_King_Aerys_(Complete_Guide_to_Westeros),Season_1,SeenOrMentioned,Season(s)
The_History_of_the_Night%27s_Watch,Season_1,SeenOrMentioned,Season(s)
The_Warlocks,Season_2,SeenOrMentioned,Season(s)
The_Order_of_the_Maesters,Season_1,SeenOrMentioned,Season(s)
The_Drowned_God_(Histories_%26_Lore),Season_2,SeenOrMentioned,Season(s)
The_Old_Gods_and_the_New_(Complete_Guide_to_Westeros),Season_1,SeenOrMentioned,Season(s)
The_Great_Tourney_at_Harrenhal,Season_6,SeenOrMentioned,Season(s)
The_Rains_of_Castamere_(Histories_%26_Lore),Season_7,SeenOrMentioned,Season(s)
Greyjoy_Rebellion_(Histories_%26_Lore),Season_2,SeenOrMentioned,Season(s)
Robert%27s_Rebellion_(Histories_%26_Lore),Season_2,SeenOrMentioned,Season(s)
Robert%27s_Rebellion_(Histories_%26_Lore),Season_3,SeenOrMentioned,Season(s)
Robert%27s_Rebellion_(Histories_%26_Lore),Season_4,SeenOrMentioned,Season(s)
Robert%27s_Rebellion_(Histories_%26_Lore),Season_5,SeenOrMentioned,Season(s)
Robert%27s_Rebellion_(Histories_%26_Lore),Season_6,SeenOrMentioned,Season(s)
The_Golden_Company,Season_7,SeenOrMentioned,Season(s)
The_River_Rhoyne,Season_5,SeenOrMentioned,Season(s)
The_Faith_Militant,Season_5,SeenOrMentioned,Season(s)
The_Dance_of_Dragons_(Histories_%26_Lore),Season_5,SeenOrMentioned,Season(s)
