Source,Target,Relation,Label
Century_of_Blood,Field_of_Crows,Battles,Battles
Century_of_Blood,Battle_of_Qohor,Battles,Battles
Greyjoy_Rebellion,Raid_on_Lannisport,Battles,Battles
Greyjoy_Rebellion,Raid_on_Sea_Dragon_Point,Battles,Battles
Greyjoy_Rebellion,Battle_of_Seagard,Battles,Battles
Greyjoy_Rebellion,Battle_of_Fair_Isle,Battles,Battles
Greyjoy_Rebellion,Siege_of_Great_Wyk,Battles,Battles
Greyjoy_Rebellion,Siege_of_Old_Wyk,Battles,Battles
Greyjoy_Rebellion,Siege_of_Pyke,Battles,Battles
Robert%27s_Rebellion,Execution_of_Rickard_and_Brandon_Stark,Battles,Battles
Robert%27s_Rebellion,Battle_of_Summerhall,Battles,Battles
Robert%27s_Rebellion,Battle_of_Ashford,Battles,Battles
Robert%27s_Rebellion,Siege_of_Storm%27s_End,Battles,Battles
Robert%27s_Rebellion,Battle_of_the_Bells,Battles,Battles
Robert%27s_Rebellion,Battle_of_the_Trident,Battles,Battles
Robert%27s_Rebellion,Sack_of_King%27s_Landing,Battles,Battles
Robert%27s_Rebellion,Showdown_at_the_Tower_of_Joy,Battles,Battles
Robert%27s_Rebellion,Assault_on_Dragonstone,Battles,Battles
War_of_Conquest,Burning_of_Harrenhal,Battles,Battles
War_of_Conquest,Last_Storm,Battles,Battles
War_of_Conquest,Field_of_Fire,Battles,Battles
Conflict_Beyond_the_Wall,Battle_of_the_Fist_of_the_First_Men,Battles,Battles
Conflict_Beyond_the_Wall,Mutiny_at_Craster%27s_Keep,Battles,Battles
Conflict_Beyond_the_Wall,Raid_on_Craster%27s_Keep,Battles,Battles
Conflict_Beyond_the_Wall,Sack_of_Mole%27s_Town,Battles,Battles
Conflict_Beyond_the_Wall,Battle_of_Castle_Black,Battles,Battles
Conflict_Beyond_the_Wall,Massacre_at_Hardhome,Battles,Battles
Conflict_Beyond_the_Wall,Mutiny_at_Castle_Black,Battles,Battles
Conflict_Beyond_the_Wall,Battle_at_the_Cave_of_the_Three-Eyed_Raven,Battles,Battles
Conflict_Beyond_the_Wall,Wight_Hunt,Battles,Battles
Conflict_Beyond_the_Wall,Breaching_of_the_Wall,Battles,Battles
War_of_the_Five_Kings,Battle_of_the_Golden_Tooth,Battles,Battles
War_of_the_Five_Kings,Siege_of_Riverrun,Battles,Battles
War_of_the_Five_Kings,Battle_at_the_Mummer%27s_Ford,Battles,Battles
War_of_the_Five_Kings,Battle_of_the_Green_Fork,Battles,Battles
War_of_the_Five_Kings,Battle_of_the_Whispering_Wood,Battles,Battles
War_of_the_Five_Kings,Battle_of_the_Camps,Battles,Battles
War_of_the_Five_Kings,Execution_of_Eddard_Stark,Battles,Battles
War_of_the_Five_Kings,Liberation_of_Raventree_Hall,Battles,Battles
War_of_the_Five_Kings,Liberation_of_Stone_Hedge,Battles,Battles
War_of_the_Five_Kings,Massacre_in_King%27s_Landing,Battles,Battles
War_of_the_Five_Kings,Raid_by_the_Gods_Eye,Battles,Battles
War_of_the_Five_Kings,Battle_of_Oxcross,Battles,Battles
War_of_the_Five_Kings,Sack_of_Ashemark,Battles,Battles
War_of_the_Five_Kings,Fall_of_Moat_Cailin,Battles,Battles
War_of_the_Five_Kings,Raid_on_Torrhen%27s_Square,Battles,Battles
War_of_the_Five_Kings,First_Battle_of_Deepwood_Motte,Battles,Battles
War_of_the_Five_Kings,Fall_of_Winterfell,Battles,Battles
War_of_the_Five_Kings,Riot_of_King%27s_Landing,Battles,Battles
War_of_the_Five_Kings,Battle_of_the_Yellow_Fork,Battles,Battles
War_of_the_Five_Kings,Surrender_of_the_Crag,Battles,Battles
War_of_the_Five_Kings,Battle_of_Stone_Mill,Battles,Battles
War_of_the_Five_Kings,Battle_of_the_Blackwater,Battles,Battles
War_of_the_Five_Kings,Sack_of_Winterfell,Battles,Battles
War_of_the_Five_Kings,Liberation_of_Harrenhal,Battles,Battles
War_of_the_Five_Kings,Red_Wedding,Battles,Battles
War_of_the_Five_Kings,Purple_Wedding,Battles,Battles
War_of_the_Five_Kings,Abandonment_of_Dragonstone,Battles,Battles
War_of_the_Five_Kings,Assault_on_the_Dreadfort,Battles,Battles
War_of_the_Five_Kings,Court_trial_of_Tyrion_Lannister,Battles,Battles
War_of_the_Five_Kings,Surrender_of_Moat_Cailin,Battles,Battles
War_of_the_Five_Kings,Second_Trial_by_Combat_of_Tyrion_Lannister,Battles,Battles
War_of_the_Five_Kings,Battle_of_Castle_Black,Battles,Battles
War_of_the_Five_Kings,Assassination_at_the_Tower_of_the_Hand,Battles,Battles
War_of_the_Five_Kings,Battle_of_Winterfell,Battles,Battles
War_of_the_Five_Kings,Second_Battle_of_Deepwood_Motte,Battles,Battles
War_of_the_Five_Kings,Assassination_of_Balon_Greyjoy,Battles,Battles
War_of_the_Five_Kings,Capture_of_Riverrun,Battles,Battles
War_of_the_Five_Kings,Second_Siege_of_Riverrun,Battles,Battles
War_of_the_Five_Kings,Battle_of_the_Bastards,Battles,Battles
War_of_the_Five_Kings,Assassinations_at_the_Twins,Battles,Battles
War_of_the_Five_Kings,Trial_of_Petyr_Baelish,Battles,Battles
Andal_Invasion,Battle_of_the_Seven_Stars,Battles,Battles
